"","lat","lon","num_flr","retrofit","struc_type","occ_day","class"
"1",27.7135384,85.3313445,3,"No","Load_Bearing_Stone_Wall_in_Mud_Mortar",101,"Non-retrofitted URM"
"2",27.7036471,85.3067494,4,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",310,"Non-retrofitted URM"
"3",27.6711465,85.2819714,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",60,"Non-retrofitted URM"
"4",27.7369249,85.3486526,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,"Non-retrofitted URM"
"5",27.7346935,85.346003,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",70,"Non-retrofitted URM"
"6",27.7442017,85.3414054,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,"Non-retrofitted URM"
"7",27.6948936,85.3519589,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",1035,"Non-retrofitted URM"
"8",27.6798743,85.3487071,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",50,"Non-retrofitted URM"
"9",27.6799216,85.3483882,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",50,"Non-retrofitted URM"
"10",27.668605,85.2820283,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",437,"Non-retrofitted URM"
"11",27.6815089,85.3472086,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",20,"Non-retrofitted URM"
"12",27.6744148,85.342311,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",16,"Non-retrofitted URM"
"13",27.6742527,85.3423357,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",16,"Non-retrofitted URM"
"14",27.7811041,85.3578113,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",950,"Non-retrofitted URM"
"15",27.7807734,85.3573168,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",50,"Non-retrofitted URM"
"16",27.7828044,85.3597068,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",85,"Non-retrofitted URM"
"17",27.7830059,85.3594703,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",85,"Non-retrofitted URM"
"18",27.6762984,85.3185272,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",350,"Non-retrofitted URM"
"19",27.6766102,85.3179881,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",15,"Non-retrofitted URM"
"20",27.6766792,85.3189094,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",20,"Non-retrofitted URM"
"21",27.7024677,85.3194696,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",50,"Non-retrofitted URM"
"22",27.7029376,85.3192343,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",400,"Non-retrofitted URM"
"23",27.7209023,85.3289436,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",3,"Non-retrofitted URM"
"24",27.6696279,85.4339822,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",110,"Non-retrofitted URM"
"25",27.672816,85.4227952,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",152,"Non-retrofitted URM"
"26",27.7227758,85.3338691,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,"Non-retrofitted URM"
"27",27.7226894,85.3336578,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",65,"Non-retrofitted URM"
"28",27.722625,85.3329078,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",75,"Non-retrofitted URM"
"29",27.7219492,85.3281138,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",90,"Non-retrofitted URM"
"30",27.7220883,85.3280734,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",2,"Non-retrofitted URM"
"31",27.702917,85.3457381,1,"No","Mixed",20,"Non-retrofitted URM"
"32",27.6929314,85.3506989,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",64,"Non-retrofitted URM"
"33",27.6912268,85.3506186,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",105,"Non-retrofitted URM"
"34",27.6927624,85.3509199,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",19,"Non-retrofitted URM"
"35",27.6930424,85.3505689,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",63,"Non-retrofitted URM"
"36",27.6930337,85.3508603,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",58,"Non-retrofitted URM"
"37",27.69131,85.3501774,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",80,"Non-retrofitted URM"
"38",27.7238552,85.3278485,2,"No","Mixed",15,"Non-retrofitted URM"
"39",27.7240783,85.3279221,2,"No","Mixed",100,"Non-retrofitted URM"
"40",27.688288,85.3276962,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,"Non-retrofitted URM"
"41",27.6884721,85.3277743,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,"Non-retrofitted URM"
"42",27.6868879,85.3321085,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",30,"Non-retrofitted URM"
"43",27.6869546,85.3321885,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",250,"Non-retrofitted URM"
"44",27.685158,85.3302587,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",94,"Non-retrofitted URM"
"45",27.6993417,85.3517147,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",5,"Non-retrofitted URM"
"46",27.7154512,85.3468689,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",12,"Non-retrofitted URM"
"47",27.6854577,85.3373745,3,"No","Mud_Brick_in_Surkhi",80,"Non-retrofitted URM"
"48",27.6851573,85.3373767,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",240,"Non-retrofitted URM"
"49",27.7097954,85.3364832,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",70,"Non-retrofitted URM"
"50",27.6890306,85.3143202,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",210,"Non-retrofitted URM"
"51",27.7266603,85.3563311,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",4,"Non-retrofitted URM"
"52",27.6775404,85.3202505,3,"No","Mud_Brick_in_Surkhi",20,"Non-retrofitted URM"
"53",27.6777367,85.3198606,2,"Yes","Mud_Brick_in_Surkhi",25,"Non-retrofitted URM"
"54",27.6739879,85.3134418,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",480,"Non-retrofitted URM"
"55",27.6761788,85.3118202,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",500,"Non-retrofitted URM"
"56",27.67712,85.3385818,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",3,"Non-retrofitted URM"
"57",27.7039129,85.322155,3,"No","Adobe",1500,"Non-retrofitted URM"
"58",27.7208333,85.2973183,1,"No","Mixed",30,"Non-retrofitted URM"
"59",27.7265418,85.3308214,4,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",346,"Non-retrofitted URM"
"60",27.7259663,85.3366233,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",330,"Non-retrofitted URM"
"61",27.7281398,85.3264976,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",4,"Non-retrofitted URM"
"62",27.7311818,85.3295329,3,"No","Load_Bearing_Stone_Wall_in_Mud_Mortar",40,"Non-retrofitted URM"
"63",27.7283119,85.3264549,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",161,"Non-retrofitted URM"
"64",27.7265423,85.3530777,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,"Non-retrofitted URM"
"65",27.7139099,85.3498989,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,"Non-retrofitted URM"
"66",27.7225297,85.3486066,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",3,"Non-retrofitted URM"
"67",27.717059,85.3547821,3,"No","Mixed",450,"Non-retrofitted URM"
"68",27.6757082,85.4363529,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,"Non-retrofitted URM"
"69",27.7313451,85.3259856,3,"No","Adobe",10,"Non-retrofitted URM"
"70",27.737472,85.3135288,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,"Non-retrofitted URM"
"71",27.7428432,85.331609,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",3,"Non-retrofitted URM"
"72",27.727879,85.3260815,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",347,"Non-retrofitted URM"
"73",27.7173154,85.3321947,4,"No","Mud_Brick_in_Surkhi",300,"Non-retrofitted URM"
"74",27.7186588,85.3365574,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",101,"Non-retrofitted URM"
"75",27.7260468,85.3250455,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",136,"Non-retrofitted URM"
"76",27.7186073,85.3230482,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",15,"Non-retrofitted URM"
"77",27.7218927,85.3310517,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,"Non-retrofitted URM"
"78",27.7187424,85.3348707,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,"Non-retrofitted URM"
"79",27.7185667,85.3348906,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,"Non-retrofitted URM"
"80",27.7278378,85.3330066,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",70,"Non-retrofitted URM"
"81",27.7144292,85.3309713,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",65,"Non-retrofitted URM"
"82",27.7147839,85.3308454,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",26,"Non-retrofitted URM"
"83",27.7165407,85.337485,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,"Non-retrofitted URM"
"84",27.7144725,85.3307904,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",80,"Non-retrofitted URM"
"85",27.7016884,85.3032246,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",510,"Non-retrofitted URM"
"86",27.7067942,85.3302552,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",90,"Non-retrofitted URM"
"87",27.7072618,85.3303027,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",315,"Non-retrofitted URM"
"88",27.7072748,85.3300417,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",105,"Non-retrofitted URM"
"89",27.7071095,85.3302098,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",245,"Non-retrofitted URM"
"90",27.7087658,85.3355443,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",225,"Non-retrofitted URM"
"91",27.70667,85.3256049,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",200,"Non-retrofitted URM"
"92",27.7056301,85.333364,4,"No","Mixed",250,"Non-retrofitted URM"
"93",27.7131678,85.3341928,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",10,"Non-retrofitted URM"
"94",27.7088728,85.3340041,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,"Non-retrofitted URM"
"95",27.7264643,85.3568957,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",86,"Non-retrofitted URM"
"96",27.6879421,85.3287696,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",25,"Non-retrofitted URM"
"97",27.6781621,85.4374543,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",120,"Non-retrofitted URM"
"98",27.6855136,85.3097567,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",75,"Non-retrofitted URM"
"99",27.6855394,85.3094213,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",125,"Non-retrofitted URM"
"100",27.6854335,85.3098968,1,"No","Mixed",75,"Non-retrofitted URM"
"101",27.6851653,85.3093451,1,"No","Mixed",82,"Non-retrofitted URM"
"102",27.7075622,85.3137551,3,"No","Mud_Brick_in_Surkhi",300,"Non-retrofitted URM"
"103",27.7313474,85.3298404,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,"Non-retrofitted URM"
"104",27.679351,85.3267972,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",75,"Non-retrofitted URM"
"105",27.7294595,85.3446322,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",350,"Non-retrofitted URM"
"106",27.7359164,85.3410743,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",300,"Non-retrofitted URM"
"107",27.6721924,85.4110061,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,"Non-retrofitted URM"
"108",27.6985034,85.3406081,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",50,"Non-retrofitted URM"
"109",27.697689,85.3427288,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",20,"Non-retrofitted URM"
"110",27.7416422,85.330001,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,"Non-retrofitted URM"
"111",27.7414049,85.3299475,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",320,"Non-retrofitted URM"
"112",27.6937357,85.3405089,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",65,"Non-retrofitted URM"
"113",27.6964622,85.3388162,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,"Non-retrofitted URM"
"114",27.6933011,85.3400047,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,"Non-retrofitted URM"
"115",27.6963836,85.3392401,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",70,"Non-retrofitted URM"
"116",27.696431,85.3414082,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",42,"Non-retrofitted URM"
"117",27.6967351,85.3395723,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",78,"Non-retrofitted URM"
"118",27.6959652,85.3383654,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",8,"Non-retrofitted URM"
"119",27.6873179,85.3312411,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,"Non-retrofitted URM"
"120",27.7290349,85.3450933,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",270,"Non-retrofitted URM"
"121",27.7258239,85.3432567,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",19,"Non-retrofitted URM"
"122",27.7180146,85.3453456,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",150,"Non-retrofitted URM"
"123",27.734576,85.3321955,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",140,"Non-retrofitted URM"
"124",27.7342056,85.3321751,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",165,"Non-retrofitted URM"
"125",27.7436607,85.3326847,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",160,"Non-retrofitted URM"
"126",27.7433161,85.3316785,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",105,"Non-retrofitted URM"
"127",27.694639,85.3348119,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",55,"Non-retrofitted URM"
"128",27.6948374,85.3329728,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",130,"Non-retrofitted URM"
"129",27.6946631,85.3355133,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",130,"Non-retrofitted URM"
"130",27.6939065,85.3358098,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",125,"Non-retrofitted URM"
"131",27.6945376,85.3342528,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",150,"Non-retrofitted URM"
"132",27.6963731,85.3307146,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,"Non-retrofitted URM"
"133",27.6981685,85.3102241,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",214,"Non-retrofitted URM"
"134",27.681175,85.366906,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,"Non-retrofitted URM"
"135",27.7046832,85.3490408,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",400,"Non-retrofitted URM"
"136",27.7264269,85.3067811,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",67,"Non-retrofitted URM"
"137",27.7561576,85.3490589,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",326,"Non-retrofitted URM"
"138",27.7553668,85.3470031,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",465,"Non-retrofitted URM"
"139",27.7587936,85.3507428,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",300,"Non-retrofitted URM"
"140",27.7586256,85.3508563,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",5,"Non-retrofitted URM"
"141",27.7378545,85.3448582,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",25,"Non-retrofitted URM"
"142",27.7378935,85.3449581,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",350,"Non-retrofitted URM"
"143",27.7413713,85.3438279,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",4,"Non-retrofitted URM"
"144",27.7124626,85.2963393,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,"Non-retrofitted URM"
"145",27.6979359,85.3507564,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",130,"Non-retrofitted URM"
"146",27.6721624,85.3506392,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",91,"Non-retrofitted URM"
"147",27.6718385,85.3506701,1,"No","Mixed",150,"Non-retrofitted URM"
"148",27.6840647,85.3338546,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",205,"Non-retrofitted URM"
"149",27.683873,85.3337412,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",35,"Non-retrofitted URM"
"150",27.6836868,85.3356575,1,"No","Mixed",30,"Non-retrofitted URM"
"151",27.6838035,85.3337324,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",93,"Non-retrofitted URM"
"152",27.7028429,85.3194474,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",300,"Non-retrofitted URM"
"153",27.7030755,85.3205774,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",15,"Non-retrofitted URM"
"154",27.6422207,85.3734642,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,"Non-retrofitted URM"
"155",27.6423508,85.3740051,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",70,"Non-retrofitted URM"
"156",27.6422698,85.3738784,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",48,"Non-retrofitted URM"
"157",27.6420727,85.3736484,2,"Yes","Load_Bearing_Brick_Wall_in_Mud_Mortar",130,"Non-retrofitted URM"
"158",27.6419698,85.3738573,2,"Yes","Load_Bearing_Brick_Wall_in_Mud_Mortar",60,"Non-retrofitted URM"
"159",27.7119133,85.29936,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",110,"Non-retrofitted URM"
"160",27.716993,85.3610246,1,"No","Mixed",1530,"Non-retrofitted URM"
"161",27.6976782,85.3487892,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",20,"Non-retrofitted URM"
"162",27.717199,85.3586327,2,"No","Mixed",160,"Non-retrofitted URM"
"163",27.6923645,85.2469115,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",75,"Non-retrofitted URM"
"164",27.5927891,85.3788541,1,"No","Mud_Brick_in_Surkhi",10,"Non-retrofitted URM"
"165",27.5926785,85.3793117,2,"No","Mud_Brick_in_Surkhi",4,"Non-retrofitted URM"
"166",27.5933331,85.3787501,1,"No","Mud_Brick_in_Surkhi",90,"Non-retrofitted URM"
"167",27.5932464,85.3794333,1,"No","Mud_Brick_in_Surkhi",20,"Non-retrofitted URM"
"168",27.5933751,85.379126,1,"No","Mud_Brick_in_Surkhi",90,"Non-retrofitted URM"
"169",27.5928042,85.3792825,1,"No","Mud_Brick_in_Surkhi",15,"Non-retrofitted URM"
"170",27.5929849,85.3786993,1,"No","Mud_Brick_in_Surkhi",91,"Non-retrofitted URM"
"171",27.6515029,85.3068801,2,"Yes","Mixed",5,"Non-retrofitted URM"
"172",27.6515952,85.3054576,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",62,"Non-retrofitted URM"
"173",27.6532865,85.305614,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",338,"Non-retrofitted URM"
"174",27.692585,85.3318181,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",45,"Non-retrofitted URM"
"175",27.6897722,85.3322284,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",114,"Non-retrofitted URM"
"176",27.6930215,85.3325979,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",120,"Non-retrofitted URM"
"177",27.6908912,85.3338164,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",125,"Non-retrofitted URM"
"178",27.6917913,85.3308754,5,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",140,"Non-retrofitted URM"
"179",27.6484049,85.3013504,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",5,"Non-retrofitted URM"
"180",27.7002617,85.3288874,3,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",83,"Non-retrofitted URM"
"181",27.692089,85.3368094,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",300,"Non-retrofitted URM"
"182",27.6929106,85.3376013,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,"Non-retrofitted URM"
"183",27.6897474,85.3402026,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",18,"Non-retrofitted URM"
"184",27.6874858,85.335744,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",38,"Non-retrofitted URM"
"185",27.6881222,85.34075,5,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",90,"Non-retrofitted URM"
"186",27.6854795,85.337091,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",700,"Non-retrofitted URM"
"187",27.7063191,85.3187124,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,"Non-retrofitted URM"
"188",27.6725783,85.4269363,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",173,"Non-retrofitted URM"
"189",27.6883177,85.3314661,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",120,"Non-retrofitted URM"
"190",27.6882287,85.3314893,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",120,"Non-retrofitted URM"
"191",27.6847508,85.3322732,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",16,"Non-retrofitted URM"
"192",27.6698268,85.4228798,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",180,"Non-retrofitted URM"
"193",27.6693735,85.422086,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",120,"Non-retrofitted URM"
"194",27.802475,85.3271112,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,"Non-retrofitted URM"
"195",27.6687504,85.4268907,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",300,"Non-retrofitted URM"
"196",27.668306,85.4275836,4,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",482,"Non-retrofitted URM"
"197",27.6692706,85.3863518,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,"Non-retrofitted URM"
"198",27.67295,85.3880584,1,"No","Mixed",200,"Non-retrofitted URM"
"199",27.6202514,85.2678881,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",48,"Non-retrofitted URM"
"200",27.7052484,85.347268,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",150,"Non-retrofitted URM"
"201",27.7042486,85.3465557,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",60,"Non-retrofitted URM"
"202",27.7024062,85.3479668,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",50,"Non-retrofitted URM"
"203",27.7042809,85.3478109,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",50,"Non-retrofitted URM"
"204",27.7022867,85.3478649,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",50,"Non-retrofitted URM"
"205",27.7048892,85.3474954,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",120,"Non-retrofitted URM"
"206",27.7048706,85.3473057,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",40,"Non-retrofitted URM"
"207",27.7941437,85.3285898,1,"No","Load_Bearing_Stone_Wall_in_Cement_Mortar",60,"Non-retrofitted URM"
"208",27.794199,85.328456,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",420,"Non-retrofitted URM"
"209",27.7033839,85.2951357,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",38,"Non-retrofitted URM"
"210",27.686114,85.3348902,3,"No","Mixed",400,"Non-retrofitted URM"
"211",27.7368375,85.2948515,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",128,"Non-retrofitted URM"
"212",27.7620343,85.4023878,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",46,"Non-retrofitted URM"
"213",27.7619112,85.4024779,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",20,"Non-retrofitted URM"
"214",27.6876217,85.3345001,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",25,"Non-retrofitted URM"
"215",27.6741159,85.4294251,1,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",20,"Non-retrofitted URM"
"216",27.7393203,85.4193795,4,"No","Mixed",215,"Non-retrofitted URM"
"217",27.7394274,85.4190358,2,"No","Load_Bearing_Brick_Wall_in_Mud_Mortar",215,"Non-retrofitted URM"
"218",27.6858221,85.3780115,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",66,"Non-retrofitted URM"
"219",27.6992628,85.3379335,2,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",150,"Non-retrofitted URM"
"220",27.6763942,85.4249184,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",181,"Non-retrofitted URM"
"221",27.6782813,85.4288557,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",21,"Non-retrofitted URM"
"222",27.6767741,85.4245677,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",238,"Non-retrofitted URM"
"223",27.6766653,85.4247864,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",38,"Non-retrofitted URM"
"224",27.7303438,85.2826064,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",39,"Non-retrofitted URM"
"225",27.7360903,85.2964268,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",125,"Non-retrofitted URM"
"226",27.7351067,85.2985161,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",32,"Non-retrofitted URM"
"227",27.728984,85.2882787,4,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",8,"Non-retrofitted URM"
"228",27.6831317,85.3715747,1,"No","Mixed",280,"Non-retrofitted URM"
"229",27.7263157,85.3629362,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",15,"Non-retrofitted URM"
"230",27.7263923,85.3629977,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",42,"Non-retrofitted URM"
"231",27.7264024,85.2963085,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",30,"Non-retrofitted URM"
"232",27.7265796,85.2964051,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",12,"Non-retrofitted URM"
"233",27.7259671,85.2918687,1,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",100,"Non-retrofitted URM"
"234",27.7225533,85.2811277,3,"No","Load_Bearing_Brick_Wall_in_Cement_Mortar",200,"Non-retrofitted URM"
