@id,building_usage,age,bays_x,bays_y,building_condition,floor_material,floor_material_others,num_floors,neighbour_attachement,overhang,owner_rent,retrofit,roof_material,roof_material_others,roof_slope,roof_slope_others,shape_elevation,shape_plan,soft_storey,structur_type,structure_others,column_size,earthquake_resistant_element,occupants_day,occupants_evening,occupants_morning,occupants_night,facility_number,operator_name,Lat,Lon
219621375,school,1960-1990,1,1,Average,RCC/RBC,,7,Two_Sides_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Non_Engineered_RC_Frame,,9x9,No,60,,,,3,Whitefield English Boarding School,85.3060282,27.7104604
219623006,school,Before_1960,4,2,Poor,Wood,,4,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Mud_Brick_in_Surkhi,,,No,455,,,,1,school,85.3083715,27.712656
219623007,school,1960-1990,2,1,Poor,RCC/RBC,,4,Free_Standing,Yes,Rent,No,Others,CGI Sheet and RCC/RBC,Flat,,Setback,Multi-Projected,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,350,,,,2,school,85.3085664,27.7125443
219623008,school,1960-1990,3,2,Poor,Wood,,3,Free_Standing,No,Rent,No,CGI,,Flat,,Setback,L-Shaped,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,80,4,4,4,3,school,85.3084852,27.7123648
219624684,school,1960-1990,3,3,Poor,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,115,,,,1,Ananta mangal sadan,85.3034281,27.7336094
219624705,school,Before_1960,2,1,Poor,Wood,,3,One_Side_Different_Height,No,Self,No,Others,Clay Tile and CGI Sheet,Sloped,,Regular,U-Shaped,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,35,5,5,5,1,Nepal Yubak Secondary School,85.308015,27.7146857
219624706,school,After_2000,9,1,Good,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Engineered_RC_Frame,,12x12,No,130,,,,5,Nepal Yubak Secondary School,85.3080015,27.7150262
219624707,school,1960-1990,3,1,Poor,RCC/RBC,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,180,,,,4,Nepal Yubak Secondary School,85.3076565,27.715037
219624708,school,After_2000,2,1,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,30,,,,2,Nepal Yubak Secondary School,85.3075649,27.7147382
219624709,school,1960-1990,2,1,Poor,RCC/RBC,,1,Free_Standing,No,Self,No,RCC/RBC,,Sloped,,Regular,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,80,,,,3,Nepal Yubak Secondary School,85.3075918,27.7148938
219625654,college,After_2000,1,12,Good,RCC/RBC,,5,Three_Sides_Same_Height,Yes,Rent,No,RCC/RBC,,Flat,,Narrow_and_Tall,Multi-Projected,No,Engineered_RC_Frame,,15x15,No,344,0,527,5,1,Premier College,85.336996,27.6873096
219625655,school,1960-1990,4,2,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Multi-Projected,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,250,0,0,15,2,Awareness International Academy(AIA),85.3325483,27.6803593
219625656,college,1990-2000,3,2,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Multi-Projected,No,Non_Engineered_RC_Frame,,9x12,No,20,0,215,1,1,Little Buddha College of Health Science,85.3374165,27.6838529
219625657,school,1960-1990,2,2,Average,RCC/RBC,,3,One_Side_Same_Height,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,50,5,0,0,3,Awareness International Academy(AIA),85.3323794,27.680477
219625658,college,After_2000,1,3,Good,N/A,,N/A,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Mixed,concrete block,,No,125,0,0,0,2,Little Buddha College of Health Science,85.3374641,27.6837273
219625659,school,After_2000,1,2,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,25,0,0,0,,Awareness International Academy(AIA),85.3324613,27.6805613
219625660,school,After_2000,3,2,Good,RCC/RBC,,3,One_Side_Different_Height,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,9x12,No,0,0,0,50,4,Awareness International Academy(AIA),85.3327236,27.6805842
219625661,college,After_2000,2,3,Average,RCC/RBC,,3,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9x12,No,50,0,0,0,2,Nova International College,85.337662,27.6871388
219625663,school,1960-1990,2,3,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,66,0,48,2,1,Asian College of Management & Technology,85.3379873,27.6867385
219625664,school,1990-2000,2,8,Average,RCC/RBC,,5,One_Side_Different_Height,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Engineered_RC_Frame,,12x15,No,296,0,0,10,1,Great Wall International School,85.3380513,27.6829191
219625665,college,After_2000,1,1,Good,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Engineered_RC_Frame,,12x12,No,85,0,0,2,2,Asian College of Management & Technology,85.3378262,27.6867455
219625666,school,1990-2000,1,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,150,0,0,0,1,Awareness International Academy(AIA),85.3325285,27.6802714
219625667,school,After_2000,2,2,Good,Wood,,5,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Setback,T-Shaped,Yes,Mixed,non engineered RC frame concrete block at top,12x9,No,280,0,0,1,,Shree Sanjaya Sai Vidhya Mandir,85.3283486,27.6853832
219625668,college,After_2000,1,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Setback,U-Shaped,No,Mixed,concrete block and acement,,No,15,0,15,0,2,Little Buddha College of Health Science,85.3376535,27.6838181
219625849,school,1960-1990,2,4,Average,RCC/RBC,,6,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,355,7,7,7,1,Morning Glory High School,85.3095989,27.6966923
219625935,school,1990-2000,1,1,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,130,0,0,0,5,Meridian International School,85.3267577,27.728228
219627309,school,After_2000,1,1,Good,RCC/RBC,,4,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Setback,Multi-Projected,No,Engineered_RC_Frame,,12x14,No,10,,,,1,Valley public H.S.School,85.3528064,27.7501999
219627310,school,1960-1990,1,1,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Non_Engineered_RC_Frame,,9x9,No,350,,120,1,1,Mahankal jana jagriti h.s.school,85.3490019,27.7487154
219627311,school,After_2000,1,1,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Engineered_RC_Frame,,16x16,No,700,,,,2,National united school,85.3515275,27.7607709
219627312,school,1960-1990,4,3,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Multi-Projected,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,125,,,1,1,Euro Kids pre school specialist,85.3436895,27.7397586
219627313,school,N/A,2,2,Average,RCC/RBC,,6,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Engineered_RC_Frame,,14x12,No,800,,600,150,2,Valley public H.S.School,85.3526322,27.7496375
219627314,school,After_2000,4,4,Good,RCC/RBC,,5,Free_Standing,No,Rent,N/A,CGI,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,12x18,No,625,,,,1,Manjari Sec School,85.3467155,27.7532725
219627315,hospital,After_2000,3,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,CGI,,Sloped,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,9x9,No,30,,,10,1,North point Hospital,85.3464891,27.7520459
219627316,school,1990-2000,3,1,Average,RCC/RBC,,3,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Engineered_RC_Frame,,16x16,No,240,,180,,2,Bansbari higher secondary school,85.3449035,27.7411001
219627317,school,1960-1990,3,2,Average,RCC/RBC,,3,One_Side_Different_Height,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,60,,,3,1,Blossom Co-ed Academy,85.348998,27.7477906
219627318,school,1990-2000,2,1,Poor,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,100,,,,2,Mahankal jana jagriti h.s.school,85.3489731,27.7485154
219627319,school,1960-1990,10,1,Average,RCC/RBC,,N/A,One_Side_Different_Height,Yes,Self,Yes,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x12,N/A,200,0,100,0,2,Ganesh H.S. School,85.3521792,27.7611279
219627320,school,1960-1990,3,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,55,,,,5,Guheshwari Boarding High School,85.3442844,27.7412716
219627321,school,After_2000,3,1,Good,RCC/RBC,,3,One_Side_Same_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,16x16,No,,,,,3,Bansbari higher secondary school,85.3451739,27.7411869
219627322,school,After_2000,3,1,Average,RCC/RBC,,4,One_Side_Same_Height,Yes,Self,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Engineered_RC_Frame,,16x16,No,150,,100,,1,Bansbari higher secondary school,85.3450506,27.7412252
219627323,school,1960-1990,4,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,42,,,,2,Guheshwari Boarding High School,85.3441213,27.7416032
219627324,school,After_2000,1,3,Good,RCC/RBC,,3,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Setback,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,No,8,,,,1,Shreyai balsansar,85.3480957,27.7460201
219627325,school,1960-1990,7,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,100,,,,3,Guheshwari Boarding High School,85.3440169,27.7414795
219627326,school,1960-1990,2,2,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,5,,,23,1,Guheshwari Boarding High School,85.344228,27.741575
219627327,school,After_2000,1,1,Average,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Triangular,Yes,Engineered_RC_Frame,,10x12,No,20,0,0,1,3,Ganesh H.S. School,85.3523614,27.7610399
219627328,school,After_2000,3,2,Average,RCC/RBC,,3,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,16x16,No,180,0,0,0,4,Ganesh H.S. School,85.3520769,27.7609109
219627329,school,After_2000,3,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,33,,,,4,Guheshwari Boarding High School,85.3441335,27.7412911
219627330,school,1960-1990,1,1,Poor,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Non_Engineered_RC_Frame,,9x9,No,60,,,,1,National united school,85.3515603,27.7608984
219627331,school,1990-2000,4,2,Poor,RCC/RBC,,4,Two_Sides_Different_Height,Yes,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x12,No,900,0,600,2,1,Ganesh H.S. School,85.3523582,27.7611525
219627678,school,1990-2000,1,1,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,128,0,0,0,2,National Academy,85.3276581,27.686843
219627679,college,1990-2000,2,5,Good,RCC/RBC,,4,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Setback,Rectangular,No,Engineered_RC_Frame,,12x12,No,30,0,60,0,2,Presidential Business Academy,85.3279011,27.6866648
219627680,school,After_2000,2,3,Average,RCC/RBC,,5,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,12x16,No,237,0,0,6,1,National Academy,85.3276026,27.6866952
219627682,college,1990-2000,2,5,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Engineered_RC_Frame,,12x12,No,70,2,120,2,1,Presidential Business Academy,85.3280102,27.6867127
219627752,school,After_2000,1,3,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,100,,,,3,Metro HigherSecondary School,85.3340015,27.6909767
219627753,college,1990-2000,2,2,Average,N/A,,1,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,8,,20,,2,Phoenix college of Management,85.3296029,27.6919655
219627754,kindergarten,1960-1990,3,2,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,17,0,0,14,1,Mini Montessori,85.3322231,27.6909887
219627755,kindergarten,After_2000,1,3,Average,N/A,,1,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,9,0,0,9,3,Mini Montessori,85.3322989,27.6909554
219627756,hospital,1960-1990,1,6,Average,RCC/RBC,,3,One_Side_Same_Height,No,Rent,No,RCC/RBC,,Flat,,Setback,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,25,0,0,1,1,Global Diagonistic and health care center,85.3279462,27.6931519
219627757,school,After_2000,1,3,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,100,,,,2,Metro HigherSecondary School,85.3339239,27.690981
219627758,kindergarten,After_2000,1,2,Average,RCC/RBC,,1,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,2`,0,0,0,2,Mini Montessori,85.3321597,27.6910362
219627759,college,1990-2000,3,1,Average,RCC/RBC,,5,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Non_Engineered_RC_Frame,,9x12,No,43,,,,1,Phoenix college of Management,85.3292943,27.6920043
219627760,school,1960-1990,3,3,Average,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,CGI,,Sloped,,Setback,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,100,,,,1,Pathsala Nepal Foundation,85.3328459,27.6946421
219628000,school,1990-2000,6,1,Average,RCC/RBC,,4,Two_Sides_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,300,,300,,3,Bageshwori Higher Secondary School,85.4389934,27.6732757
219628005,school,After_2000,1,7,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,150,,,,2,Bal Vikash Secondary School,85.4427099,27.6707396
219628007,school,1990-2000,1,2,Average,N/A,,1,One_Side_Different_Height,No,Self,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,4,,,,4,Bageshwori Higher Secondary School,85.4388762,27.6733604
219628009,school,After_2000,3,3,Good,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,100,,,,3,Bal Vikash Secondary School,85.4425716,27.6703848
219628012,school,1960-1990,5,1,Average,RCC/RBC,,3,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,26,,,,2,Saraswoti Vidyagriha,85.4363627,27.6754153
219628014,school,After_2000,2,2,Good,RCC/RBC,,5,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Engineered_RC_Frame,,12x12,No,640,260,300,,1,Bageshwori Higher Secondary School,85.4390984,27.6756829
219628017,school,After_2000,1,1,Good,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,U-Shaped,No,Non_Engineered_RC_Frame,,9x9,No,214,,,1,1,Khwopring Academy,85.4407692,27.6708875
219628617,school,1960-1990,10,1,Poor,RCC/RBC,,2,Free_Standing,Yes,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,No,150,,200,,4,The Chandbagh School,85.3426935,27.7443577
219628618,school,1990-2000,2,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,No,200,,,,3,The Chandbagh School,85.3425713,27.7445995
219628619,school,1990-2000,2,10,Average,RCC/RBC,,3,Free_Standing,Yes,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,No,550,,,,2,The Chandbagh School,85.3428838,27.7449297
219628621,school,1960-1990,3,1,Poor,N/A,,1,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,4,,,,1,The Chandbagh School,85.3431913,27.7450412
219628770,school,After_2000,3,1,Average,RCC/RBC,,3,One_Side_Different_Height,Yes,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,127,,,,2,Deep High School,85.3102377,27.6965132
219628977,school,1960-1990,3,2,Average,RCC/RBC,,5,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,257,0,0,0,4,Nobel Academy,85.3319608,27.6897763
219628978,school,1990-2000,1,7,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,130,0,0,0,2,Nobel Academy,85.3316546,27.6898632
219628979,school,1990-2000,2,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,0,0,0,12,7,Nobel Academy,85.3320368,27.6898041
219628980,school,1960-1990,3,3,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Multi-Projected,No,Non_Engineered_RC_Frame,,9x9,No,4,0,0,40,6,Nobel Academy,85.3319652,27.6900235
219628981,school,After_2000,7,3,Average,RCC/RBC,,5,Free_Standing,No,Self,Yes,CGI,,Flat,,Regular,Multi-Projected,No,Non_Engineered_RC_Frame,,9x12,No,570,0,0,0,1,Nobel Academy,85.3321063,27.6900931
219628982,college,After_2000,1,3,Average,RCC/RBC,,5,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,U-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,0,0,100,0,2,Madan Bhandari Memorial College,85.3296861,27.6953639
219628983,college,1990-2000,2,3,Good,RCC/RBC,,4,Free_Standing,No,Self,No,CGI,,Flat,,Setback,Multi-Projected,No,Engineered_RC_Frame,,12x12,Yes,300,0,600,0,1,Madan Bhandari Memorial College,85.3297084,27.694917
219629530,school,After_2000,1,1,Average,Wood,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Concrete_Block_in_Cement_Mortar,,,No,22,,,,2,Dewy Dawn High School,85.3103928,27.6981503
219629558,school,After_2000,6,1,Good,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x12,No,150,0,0,0,3,Sharda higher secondary school,85.4288891,27.673289
219629559,school,1990-2000,3,3,Average,RCC/RBC,,6,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9x9,N/A,45,,,0,2,adarsha jyoti,85.4243271,27.6645591
219629560,kindergarten,After_2000,3,2,Good,RCC/RBC,,3,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,12*12,No,52,,,,1,shishu shayar kendra,85.4316789,27.6745803
219629561,school,1990-2000,3,3,Good,RCC/RBC,,3,Free_Standing,No,Rent,N/A,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*9,No,150,,,,2,Apex Boarding school,85.4255211,27.6627206
219629562,school,1990-2000,3,5,Good,RCC/RBC,,5,Free_Standing,No,Rent,No,RCC/RBC,,Mixed,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*9,No,428,,,,1,Mount Everest higher secondary school,85.4260009,27.6648941
219629563,school,1990-2000,2,2,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*9,No,4,,,,2,balbodh shanti school,85.4301735,27.673664
219629564,school,1990-2000,2,3,Good,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Non_Engineered_RC_Frame,,9*9,No,200,,,2,2,Mount Everest higher secondary school,85.4260831,27.6648843
219629565,school,1960-1990,1,1,Poor,RCC/RBC,,3,One_Side_Different_Height,No,Self,No,CGI,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,70,,,,2,Sharda higher secondary school,85.4289238,27.6733801
219629566,school,After_2000,5,3,Good,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*12,No,105,,,,1,moonshine,85.4471679,27.6604658
219629567,school,After_2000,3,2,Good,RCC/RBC,,3,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*9,No,237,,,,1,Jyoti gyan academy secondary school,85.4264802,27.6616513
219629568,school,1990-2000,3,3,Good,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,12*9,No,150,,,1,1,Apex Boarding school,85.4257207,27.6627263
219629569,school,1990-2000,2,1,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,24,,,,1,laliguras school,85.4239264,27.6644022
219629570,school,After_2000,6,1,Good,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*12,No,150,,,,1,Sharda higher secondary school,85.4290644,27.6735134
219629656,school,After_2000,4,2,Average,RCC/RBC,,5,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Non_Engineered_RC_Frame,,9x12,No,216,,,,,Communicative English School,85.4382441,27.6679092
219629657,school,1960-1990,5,2,Poor,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,N/A,150,,,50,2,Vidya Vikash Secondary Boarding School,85.4365058,27.6676508
219629658,school,1990-2000,1,1,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,15,,,,2,Shree Chandeswori Lower Secondary School,85.4337312,27.6685947
219629659,school,1990-2000,1,2,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,25,,,,1,Shree Chandeswori Lower Secondary School,85.4337553,27.6685236
219629660,school,1990-2000,1,3,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,3,Shree Chandeswori Lower Secondary School,85.4338403,27.6686321
219629661,school,After_2000,1,2,Poor,N/A,,1,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,45,,,,2,Shree Ganesh Lower Secondary School,85.4228142,27.6699057
219629662,school,1960-1990,1,1,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,500,,,1,1,Vidya Vikash Secondary Boarding School,85.4352408,27.6673394
219630638,school,1990-2000,5,1,Poor,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,110,,,1,1,Gyan Jyoti academy,85.3404318,27.7433196
219630639,school,1990-2000,1,1,Poor,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,120,,,,3,Gyan Jyoti academy,85.3407093,27.7433792
219630640,school,1960-1990,3,3,Average,RCC/RBC,,2,Free_Standing,Yes,Rent,No,Others,RCC  CGI,N/A,,Setback,Multi-Projected,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,N/A,125,,,1,1,Modern Educere montessori based school,85.341388,27.7462189
219630641,school,1960-1990,2,2,Poor,Wood,,2,Free_Standing,No,Rent,No,Clay_Tiles,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,120,,,1,2,Gyan Jyoti academy,85.3405948,27.74353
219630642,hospital,1960-1990,3,3,Average,Wood,,3,One_Side_Same_Height,No,Rent,No,Jhingati,,Mixed,,Setback,T-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,50,,,1,1,mediasia diagonastics centre,85.3397359,27.7438613
