#,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-22T12:41:52', checksum=3502110342"
site_id,lon,lat
2202,85.30488,27.72347
2203,85.30613,27.72217
2204,85.30432,27.72278
2205,85.29781,27.73178
2206,85.30439,27.73880
2207,85.30422,27.73879
2208,85.30446,27.73886
2209,85.30259,27.73848
2210,85.31114,27.72647
2211,85.30593,27.72871
2212,85.31121,27.72654
2213,85.30346,27.73760
2214,85.30322,27.73734
2215,85.30342,27.73745
2216,85.35687,27.72689
2217,85.35634,27.72653
2218,85.35578,27.72634
2219,85.35701,27.72703
2220,85.32420,27.70900
2221,85.32402,27.70915
2222,85.32401,27.70902
2223,85.36965,27.71015
2224,85.36944,27.70987
2225,85.33884,27.70126
2226,85.33912,27.70114
2227,85.32463,27.70313
2228,85.32471,27.70311
2229,85.32463,27.70301
2230,85.34428,27.69570
2231,85.34139,27.69114
2232,85.34032,27.68953
2233,85.34136,27.69109
2234,85.34128,27.69115
2235,85.34140,27.69096
2236,85.34734,27.69796
2237,85.34735,27.69788
2238,85.37598,27.72142
2239,85.33080,27.71462
2240,85.33047,27.71463
2241,85.33086,27.71504
2242,85.33160,27.54741
2243,85.31749,27.56324
2244,85.33213,27.54746
2245,85.30432,27.56215
2246,85.30413,27.56215
2247,85.31701,27.56332
2248,85.31719,27.56319
2249,85.30092,27.74513
2250,85.31136,27.73556
2251,85.30060,27.74498
2252,85.31201,27.73716
2253,85.31178,27.73548
2254,85.30331,27.74292
2255,85.31006,27.73583
2256,85.31011,27.73599
2257,85.31184,27.73698
2258,85.30205,27.74290
2259,85.31399,27.73569
2260,85.30825,27.73733
2261,85.30178,27.74740
2262,85.31494,27.73799
2263,85.30313,27.74286
2264,85.34355,27.67353
2265,85.34331,27.67361
2266,85.34317,27.67362
2267,85.32325,27.67740
2268,85.32341,27.67727
2269,85.32342,27.67745
2270,85.42435,27.67179
2271,85.42943,27.67419
2272,85.42932,27.67419
2273,85.31106,27.67497
2274,85.31129,27.67487
2275,85.31153,27.67534
2276,85.28424,27.70935
2277,85.28434,27.70936
2278,85.35935,27.78273
2279,85.35954,27.78282
2280,85.35963,27.78255
2281,85.35864,27.78209
2282,85.35848,27.78200
2283,85.35829,27.78221
2284,85.35857,27.78191
2285,85.35865,27.78320
2286,85.35842,27.78232
2287,85.35838,27.78210
2288,85.35853,27.78334
2289,85.35895,27.78333
2290,85.35820,27.78230
2291,85.35879,27.78341
2292,85.35839,27.78345
2293,85.34573,27.67924
2294,85.34331,27.67349
2295,85.37027,27.68447
2296,85.37066,27.68477
2297,85.40649,27.64177
2298,85.48384,27.65769
2299,85.40639,27.64168
2300,85.48390,27.65756
2301,85.48345,27.65741
2302,85.35408,27.67723
2303,85.35391,27.67720
2304,85.23945,27.61896
2305,85.27229,27.58393
2306,85.29267,27.60435
2307,85.29250,27.60459
2308,85.29259,27.60450
2309,85.29238,27.60452
2310,85.29264,27.60411
2311,85.26076,27.72746
2312,85.24497,27.71557
2313,85.24492,27.71589
2314,85.38157,27.71649
2315,85.38165,27.71645
2316,85.38169,27.71683
2317,85.38177,27.71683
2318,85.38149,27.71660
2319,85.38155,27.71678
2320,85.25438,27.70581
2321,85.25499,27.70579
2322,85.25455,27.70581
2323,85.25529,27.70574
2324,85.25493,27.70590
2325,85.22336,27.73387
2326,85.22349,27.73372
2327,85.34831,27.67954
2328,85.34830,27.67945
2329,85.34811,27.67942
2330,85.34806,27.67942
2331,85.34811,27.67958
2332,85.35883,27.78144
2333,85.35887,27.78108
2334,85.35808,27.78192
2335,85.35865,27.78134
2336,85.35882,27.78087
2337,85.35809,27.78173
2338,85.35907,27.78084
2339,85.35895,27.78072
2340,85.35865,27.78150
2341,85.35869,27.78102
2342,85.35791,27.78180
2343,85.29960,27.74344
2344,85.29969,27.74345
2345,85.30060,27.76566
2346,85.29494,27.76588
2347,85.29493,27.76579
2348,85.48624,27.76537
2349,85.48623,27.76547
2350,85.48615,27.76555
2351,85.39223,27.77373
2352,85.33016,27.70824
2353,85.33182,27.70745
2354,85.33200,27.70762
2355,85.33080,27.70829
2356,85.28372,27.71122
2357,85.31484,27.67281
2358,85.31501,27.67287
2359,85.31487,27.67261
2360,85.29825,27.68266
2361,85.30850,27.67709
2362,85.29799,27.68234
2363,85.29123,27.59162
2364,85.28418,27.57592
2365,85.28427,27.57583
2366,85.24828,27.55653
2367,85.25988,27.55467
2368,85.25969,27.55431
2369,85.25970,27.55453
2370,85.24842,27.55647
2371,85.27897,27.55911
2372,85.25973,27.55420
2373,85.27873,27.55899
2374,85.42125,27.60648
2375,85.41097,27.61616
2376,85.41109,27.61631
2377,85.40224,27.60175
2378,85.40222,27.60163
2379,85.36744,27.63015
2380,85.31470,27.66809
2381,85.29826,27.68252
2382,85.28755,27.71343
2383,85.28825,27.71362
2384,85.28777,27.71381
2385,85.32026,27.65113
2386,85.32017,27.65101
2387,85.32001,27.65118
2388,85.38091,27.72088
2389,85.28048,27.68616
2390,85.28046,27.68407
2391,85.28034,27.68596
2392,85.28024,27.68608
2393,85.28074,27.68404
2394,85.32768,27.65860
2395,85.29792,27.68102
2396,85.32788,27.65875
2397,85.32844,27.65893
2398,85.32821,27.65890
2399,85.32651,27.65800
2400,85.29692,27.68115
2401,85.30431,27.68837
2402,85.30397,27.68840
2403,85.32688,27.65885
2404,85.32657,27.65821
2405,85.32828,27.65900
2406,85.32832,27.65875
2407,85.32825,27.65864
2408,85.30419,27.68829
2409,85.32707,27.65894
2410,85.32653,27.65805
2411,85.34643,27.67789
2412,85.34613,27.67782
2413,85.46484,27.74659
2414,85.46495,27.74669
2415,85.46492,27.74683
2416,85.46498,27.74652
2417,85.46510,27.74681
2418,85.46931,27.76542
2419,85.46947,27.76533
2420,85.46950,27.76520
2421,85.46910,27.76540
2422,85.32838,27.65885
2423,85.33134,27.71354
2424,85.30675,27.70365
2425,85.28197,27.67115
2426,85.31853,27.67630
2427,85.31947,27.70247
2428,85.31923,27.70294
2429,85.43398,27.66963
2430,85.42280,27.67282
2431,85.34574,27.70292
2432,85.32785,27.72386
2433,85.32792,27.72408
2434,85.33737,27.68546
2435,85.33648,27.70980
2436,85.32025,27.67754
2437,85.31986,27.67774
2438,85.31344,27.67399
2439,85.31182,27.67618
2440,85.33858,27.67712
2441,85.32216,27.70391
2442,85.29732,27.72083
2443,85.33082,27.72654
2444,85.32953,27.73118
2445,85.35478,27.71706
2446,85.32599,27.73135
2447,85.33219,27.71732
2448,85.33656,27.71866
2449,85.32560,27.70667
2450,85.33336,27.70563
2451,85.33400,27.70887
2452,85.30942,27.68554
2453,85.30990,27.68543
2454,85.30935,27.68517
2455,85.31376,27.70756
2456,85.34463,27.72946
2457,85.33957,27.69674
2458,85.33837,27.69597
2459,85.33218,27.73421
2460,85.33268,27.74366
2461,85.33168,27.74332
2462,85.33297,27.69484
2463,85.31022,27.69817
2464,85.36691,27.68118
2465,85.34904,27.70468
2466,85.34700,27.75537
2467,85.29634,27.71246
2468,85.35067,27.67184
2469,85.33385,27.68406
2470,85.33566,27.68369
2471,85.37365,27.64207
2472,85.37386,27.64197
2473,85.29936,27.71191
2474,85.36102,27.71699
2475,85.35863,27.71720
2476,85.37931,27.59268
2477,85.30688,27.65150
2478,85.30546,27.65160
2479,85.33260,27.69302
2480,85.33088,27.69179
2481,85.32889,27.70026
2482,85.34075,27.68812
2483,85.31871,27.70632
2484,85.42694,27.67258
2485,85.42758,27.66831
2486,85.38806,27.67295
2487,85.29514,27.70338
2488,85.33489,27.68611
2489,85.33450,27.68762
2490,85.41938,27.73932
2491,85.41904,27.73943
2492,85.28828,27.72898
2493,85.37157,27.68313
2494,85.42751,27.67310
2495,85.27111,27.71745
2496,85.34176,27.67900
2497,85.34703,27.69452
2498,85.31825,27.67073
2499,85.29168,27.72145
2500,85.34482,27.74275
2501,85.34394,27.74018
2502,85.34191,27.70716
2503,85.35615,27.71516
2504,85.35286,27.67289
2505,85.35275,27.67318
2506,85.35255,27.67273
2507,85.30863,27.70943
2508,85.28616,27.69156
2509,85.41193,27.68933
2510,85.41185,27.68930
2511,85.41200,27.68939
2512,85.43412,27.66943
2513,85.43057,27.67383
2514,85.36364,27.72325
2515,85.33942,27.69897
2516,85.29615,27.65620
2517,85.32581,27.67703
2518,85.35018,27.67319
2519,85.35037,27.67330
2520,85.46320,27.73180
2521,85.45954,27.72673
2522,85.46228,27.72740
2523,85.35106,27.71717
2524,85.34061,27.71083
2525,85.34631,27.69302
2526,85.34971,27.71489
2527,85.32806,27.72026
2528,85.32208,27.70356
2529,85.34460,27.72968
2530,85.40095,27.71529
2531,85.32923,27.70371
2532,85.32821,27.70388
2533,85.32975,27.70527
2534,85.34742,27.73514
2535,85.34584,27.73446
2536,85.34691,27.73518
2537,85.34585,27.73460
2538,85.34709,27.73504
2539,85.32682,27.70498
2540,85.34603,27.71662
2541,85.33375,27.71323
2542,85.33414,27.71267
2543,85.33418,27.71278
2544,85.33425,27.71290
2545,85.33403,27.71311
2546,85.32545,27.71394
2547,85.33203,27.71613
2548,85.34441,27.71711
2549,85.32710,27.74054
2550,85.33888,27.74876
2551,85.33902,27.74885
2552,85.32581,27.74054
2553,85.32765,27.73549
2554,85.32947,27.73849
2555,85.33032,27.73049
2556,85.32774,27.72413
2557,85.33643,27.72544
2558,85.32083,27.72728
2559,85.33762,27.73947
2560,85.33778,27.73937
2561,85.33060,27.70623
2562,85.33008,27.70372
2563,85.34254,27.71492
2564,85.33013,27.70381
2565,85.34309,27.71477
2566,85.34770,27.73045
2567,85.33856,27.71786
2568,85.34882,27.72277
2569,85.33637,27.71719
2570,85.33570,27.74215
2571,85.33263,27.72430
2572,85.33280,27.72418
2573,85.33501,27.71387
2574,85.33177,27.71744
2575,85.33006,27.71216
2576,85.43036,27.69504
2577,85.42043,27.69872
2578,85.41799,27.69886
2579,85.41079,27.68182
2580,85.43029,27.69467
2581,85.43044,27.69489
2582,85.43043,27.69474
2583,85.36557,27.69581
2584,85.30377,27.70340
2585,85.30832,27.70022
2586,85.30699,27.72085
2587,85.29738,27.72104
2588,85.31076,27.69783
2589,85.33129,27.74414
2590,85.33097,27.74607
2591,85.43512,27.67483
2592,85.43543,27.67382
2593,85.43243,27.67359
2594,85.43321,27.67560
2595,85.43321,27.67555
2596,85.43325,27.67303
2597,85.43724,27.67281
2598,85.31811,27.73605
2599,85.32046,27.74780
2600,85.31685,27.74191
2601,85.31790,27.73605
2602,85.32048,27.74762
2603,85.42837,27.70320
2604,85.42593,27.70312
2605,85.31188,27.69264
2606,85.31165,27.69301
2607,85.35449,27.71508
2608,85.35458,27.71542
2609,85.31196,27.69289
2610,85.35921,27.71699
2611,85.33818,27.71166
2612,85.37839,27.72146
2613,85.34387,27.71354
2614,85.30976,27.70073
2615,85.30960,27.70081
2616,85.30814,27.70278
2617,85.30811,27.70296
2618,85.32159,27.73682
2619,85.33362,27.74068
2620,85.31526,27.73409
2621,85.31546,27.73416
2622,85.31537,27.73392
2623,85.32094,27.73491
2624,85.29333,27.72399
2625,85.29324,27.72407
2626,85.42655,27.67349
2627,85.32562,27.68710
2628,85.32502,27.68809
2629,85.35422,27.71455
2630,85.35450,27.71475
2631,85.29976,27.71304
2632,85.29950,27.71297
2633,85.29359,27.71486
2634,85.33119,27.73869
2635,85.42995,27.67209
2636,85.43064,27.67084
2637,85.33137,27.70066
2638,85.34899,27.72023
2639,85.30686,27.70596
2640,85.30602,27.70600
2641,85.30656,27.70516
2642,85.30614,27.70594
2643,85.30673,27.70529
2644,85.37260,27.67444
2645,85.37435,27.67588
2646,85.37421,27.67601
2647,85.34929,27.72027
2648,85.30691,27.70893
2649,85.30496,27.71013
2650,85.31329,27.73347
2651,85.28016,27.71584
2652,85.30621,27.71024
2653,85.30616,27.71051
2654,85.30615,27.70973
2655,85.30837,27.71266
2656,85.30857,27.71254
2657,85.30849,27.71236
2658,85.30802,27.71469
2659,85.33255,27.68036
2660,85.33799,27.68674
2661,85.32835,27.68538
2662,85.33765,27.68382
2663,85.32969,27.69536
2664,85.42892,27.67338
2665,85.30697,27.69662
2666,85.32983,27.69592
2667,85.30853,27.69775
2668,85.30789,27.69732
2669,85.33323,27.68073
2670,85.46025,27.61831
2671,85.46423,27.64363
2672,85.46407,27.64351
2673,85.43762,27.67817
2674,85.44027,27.67879
2675,85.44063,27.67924
2676,85.44065,27.67874
2677,85.44035,27.67889
2678,85.44049,27.67908
2679,85.44076,27.67912
2680,85.44041,27.67872
2681,85.32466,27.72683
2682,85.32393,27.72375
2683,85.33622,27.69437
2684,85.33534,27.69446
2685,85.33507,27.69460
2686,85.30815,27.72521
2687,85.35770,27.67411
2688,85.35761,27.67366
2689,85.35778,27.67411
2690,85.35907,27.67515
2691,85.33559,27.69501
2692,85.33202,27.69517
2693,85.30922,27.72177
2694,85.31030,27.72044
2695,85.37283,27.71637
2696,85.36981,27.71766
2697,85.37030,27.71757
2698,85.36651,27.71938
2699,85.36661,27.71993
2700,85.36668,27.71531
2701,85.36825,27.71398
2702,85.31075,27.72302
2703,85.30111,27.70975
2704,85.40390,27.67425
2705,85.34069,27.67522
2706,85.34108,27.67454
2707,85.34068,27.67509
2708,85.34376,27.67333
2709,85.34361,27.67318
2710,85.34359,27.67334
2711,85.34383,27.67341
2712,85.34369,27.67325
2713,85.28289,27.71517
2714,85.35540,27.72345
2715,85.31370,27.71791
2716,85.31358,27.71807
2717,85.31319,27.72023
2718,85.31360,27.71816
2719,85.41051,27.65071
2720,85.41077,27.65054
2721,85.41060,27.65058
2722,85.36140,27.77670
2723,85.40397,27.66833
2724,85.33101,27.67291
2725,85.34358,27.67071
2726,85.33777,27.67138
2727,85.36667,27.68137
2728,85.38724,27.67471
2729,85.38284,27.68087
2730,85.38799,27.69222
2731,85.39835,27.68901
2732,85.39079,27.68290
2733,85.39229,27.68950
2734,85.38907,27.68846
2735,85.38987,27.68943
2736,85.39193,27.68979
2737,85.38857,27.68862
2738,85.38872,27.68839
2739,85.38831,27.68505
2740,85.30108,27.70702
2741,85.29890,27.70611
2742,85.29909,27.70448
2743,85.30054,27.70739
2744,85.30608,27.71190
2745,85.31976,27.70248
2746,85.46737,27.66546
2747,85.31260,27.74097
2748,85.31238,27.74100
2749,85.31253,27.74112
2750,85.34001,27.72293
2751,85.34019,27.72301
2752,85.34508,27.72885
2753,85.34224,27.72866
2754,85.34300,27.72594
2755,85.34246,27.72854
2756,85.34018,27.72281
2757,85.38694,27.69146
2758,85.38698,27.68034
2759,85.30350,27.71379
2760,85.32040,27.70369
2761,85.32051,27.70370
2762,85.31766,27.70486
2763,85.29869,27.73533
2764,85.30822,27.68630
2765,85.30848,27.68590
2766,85.33228,27.77016
2767,85.46959,27.70832
2768,85.32512,27.75021
2769,85.32522,27.75063
2770,85.32343,27.73822
2771,85.33705,27.74997
2772,85.33716,27.74995
2773,85.32353,27.73851
2774,85.35073,27.72060
2775,85.36287,27.73206
2776,85.30567,27.69760
2777,85.31643,27.68197
2778,85.31420,27.68880
2779,85.31543,27.68778
2780,85.46467,27.68758
2781,85.30740,27.69453
2782,85.35764,27.65814
2783,85.35647,27.66612
2784,85.35769,27.65800
2785,85.35115,27.66120
2786,85.36844,27.72266
2787,85.36793,27.72280
2788,85.36827,27.72285
2789,85.36820,27.72253
2790,85.37261,27.72108
2791,85.37183,27.72017
2792,85.37677,27.72539
2793,85.37415,27.73125
2794,85.37389,27.73081
2795,85.37689,27.73310
2796,85.38869,27.74135
2797,85.34779,27.71967
2798,85.34555,27.71653
2799,85.34042,27.71464
2800,85.35066,27.67199
2801,85.35125,27.67237
2802,85.30002,27.69814
2803,85.29964,27.69755
2804,85.30029,27.69734
2805,85.34958,27.66864
2806,85.34978,27.66861
2807,85.35004,27.66861
2808,85.24627,27.69208
2809,85.24647,27.69210
2810,85.25752,27.68616
2811,85.25209,27.68427
2812,85.24320,27.68718
2813,85.24301,27.68717
2814,85.25044,27.68478
2815,85.24914,27.68741
2816,85.30175,27.70037
2817,85.30169,27.70026
2818,85.24649,27.67665
2819,85.26149,27.69387
2820,85.26724,27.68616
2821,85.27131,27.68908
2822,85.27126,27.68896
2823,85.27141,27.68900
2824,85.26141,27.69388
2825,85.29911,27.69592
2826,85.29625,27.69227
2827,85.32406,27.65914
2828,85.30974,27.67083
2829,85.30965,27.67085
2830,85.31042,27.67070
2831,85.29913,27.69481
2832,85.30977,27.71140
2833,85.31015,27.71221
2834,85.31011,27.71229
2835,85.30948,27.70970
2836,85.32084,27.70625
2837,85.32037,27.70605
2838,85.31896,27.70659
2839,85.30773,27.71345
2840,85.31261,27.71586
2841,85.31401,27.68543
2842,85.31699,27.68179
2843,85.32432,27.67613
2844,85.32432,27.67588
2845,85.37674,27.66846
2846,85.30843,27.70488
2847,85.36881,27.66514
2848,85.36875,27.66528
2849,85.36966,27.66209
2850,85.36964,27.66221
2851,85.37000,27.66865
2852,85.30435,27.68312
2853,85.30473,27.68984
2854,85.30449,27.68310
2855,85.30493,27.68992
2856,85.30440,27.68305
2857,85.30438,27.68315
2858,85.36554,27.67316
2859,85.31212,27.70198
2860,85.39817,27.69338
2861,85.39801,27.69313
2862,85.31668,27.67577
2863,85.31699,27.67577
2864,85.30619,27.68064
2865,85.30577,27.68043
2866,85.30487,27.68115
2867,85.31223,27.68667
2868,85.31247,27.68693
2869,85.32613,27.70493
2870,85.30465,27.67418
2871,85.30182,27.68278
2872,85.29785,27.68587
2873,85.30163,27.68218
2874,85.27442,27.66757
2875,85.25376,27.66175
2876,85.35592,27.73634
2877,85.35879,27.73561
2878,85.28002,27.67411
2879,85.27995,27.67430
2880,85.27660,27.67539
2881,85.28034,27.67406
2882,85.33243,27.67200
2883,85.32824,27.67235
2884,85.34597,27.70282
2885,85.34592,27.70304
2886,85.34579,27.70273
2887,85.28604,27.69968
2888,85.28668,27.70230
2889,85.32752,27.64464
2890,85.32740,27.64471
2891,85.32636,27.67336
2892,85.32601,27.67361
2893,85.32855,27.68879
2894,85.31770,27.65896
2895,85.32370,27.59663
2896,85.32289,27.59301
2897,85.32354,27.60228
2898,85.32358,27.60212
2899,85.32271,27.60210
2900,85.32700,27.60500
2901,85.32757,27.60721
2902,85.29849,27.68716
2903,85.30620,27.66744
2904,85.28115,27.69427
2905,85.25016,27.72190
2906,85.34114,27.68052
2907,85.27048,27.69629
2908,85.27067,27.69612
2909,85.27530,27.70006
2910,85.27541,27.70013
2911,85.27508,27.69760
2912,85.27037,27.69591
2913,85.34545,27.68419
2914,85.34854,27.67990
2915,85.32085,27.66681
2916,85.32044,27.66568
2917,85.31937,27.66204
2918,85.34670,27.70420
2919,85.36892,27.69570
2920,85.31891,27.66948
2921,85.36542,27.69560
2922,85.27275,27.67744
2923,85.35150,27.71380
2924,85.39997,27.73981
2925,85.42188,27.75677
2926,85.38700,27.73995
2927,85.41915,27.75747
2928,85.33095,27.66731
2929,85.28911,27.69079
2930,85.29104,27.69370
2931,85.28713,27.68920
2932,85.29118,27.68758
2933,85.31689,27.67149
2934,85.31530,27.67153
2935,85.31040,27.66377
2936,85.31210,27.66424
2937,85.31596,27.66481
2938,85.32565,27.66677
2939,85.32546,27.66672
2940,85.32171,27.65944
2941,85.32091,27.65974
2942,85.32531,27.66633
2943,85.31773,27.66117
2944,85.31686,27.66169
2945,85.32453,27.66816
2946,85.34506,27.68916
2947,85.33017,27.67309
2948,85.34539,27.68794
2949,85.34096,27.69209
2950,85.34078,27.69216
2951,85.34066,27.69211
2952,85.34407,27.69606
2953,85.29809,27.72622
2954,85.29786,27.72605
2955,85.32601,27.66935
2956,85.27125,27.71759
2957,85.25710,27.71832
2958,85.26993,27.71835
2959,85.33076,27.72308
2960,85.31973,27.64246
2961,85.31830,27.63992
2962,85.31833,27.63772
2963,85.32054,27.63039
2964,85.32039,27.62956
2965,85.34122,27.70364
2966,85.34589,27.69413
2967,85.34583,27.69405
2968,85.32916,27.67420
2969,85.32597,27.68115
2970,85.27653,27.70778
2971,85.23720,27.72918
2972,85.28168,27.70549
2973,85.28146,27.70515
2974,85.24131,27.72676
2975,85.34514,27.69396
2976,85.31273,27.67536
2977,85.34442,27.66790
2978,85.34424,27.66796
2979,85.34455,27.66799
2980,85.30394,27.67511
2981,85.40325,27.72722
2982,85.40339,27.72731
2983,85.40365,27.72694
2984,85.32864,27.65826
2985,85.46064,27.72826
2986,85.43352,27.72983
2987,85.41000,27.73311
2988,85.42499,27.73615
2989,85.43178,27.75151
2990,85.43699,27.71716
2991,85.44441,27.71608
2992,85.44421,27.71608
2993,85.34016,27.65907
2994,85.29560,27.63544
2995,85.30178,27.63754
2996,85.33854,27.70177
2997,85.33855,27.70261
2998,85.35166,27.69004
2999,85.35137,27.68992
3000,85.35066,27.69784
3001,85.33013,27.67541
3002,85.33301,27.59193
3003,85.34190,27.56694
3004,85.34275,27.56530
3005,85.34206,27.56697
3006,85.34267,27.56522
3007,85.33402,27.57037
3008,85.33451,27.57163
3009,85.36879,27.70929
3010,85.36278,27.64851
3011,85.36511,27.64651
3012,85.35946,27.64790
3013,85.32211,27.68001
3014,85.33154,27.66666
3015,85.37664,27.60422
3016,85.37683,27.60396
3017,85.35592,27.61631
3018,85.37682,27.60389
3019,85.35557,27.61675
3020,85.37643,27.60140
3021,85.35774,27.61403
3022,85.35598,27.61125
3023,85.37339,27.60921
3024,85.26376,27.61390
3025,85.27966,27.64193
3026,85.26812,27.61974
3027,85.26821,27.61945
3028,85.26835,27.61938
3029,85.26828,27.61960
3030,85.26817,27.61955
3031,85.26593,27.60852
3032,85.26630,27.60871
3033,85.26622,27.60850
3034,85.33600,27.73983
3035,85.33599,27.73978
3036,85.29982,27.71367
3037,85.26615,27.68685
3038,85.26612,27.68708
3039,85.30010,27.71391
3040,85.23511,27.67616
3041,85.23497,27.67609
3042,85.23468,27.67610
3043,85.23245,27.68056
3044,85.23764,27.68501
3045,85.22273,27.69046
3046,85.22005,27.69344
3047,85.22546,27.68681
3048,85.21593,27.69576
3049,85.22028,27.69335
3050,85.22036,27.69346
3051,85.22245,27.69020
3052,85.21990,27.69352
3053,85.22261,27.69032
3054,85.22055,27.69373
3055,85.21164,27.68779
3056,85.23963,27.66572
3057,85.30092,27.78476
3058,85.30083,27.65918
3059,85.39606,27.62753
3060,85.39614,27.62764
3061,85.39446,27.62343
3062,85.38886,27.63704
3063,85.38160,27.63961
3064,85.38187,27.63953
3065,85.38170,27.63970
3066,85.38174,27.63942
3067,85.30005,27.71271
3068,85.31899,27.61040
3069,85.31897,27.62203
3070,85.31834,27.62370
3071,85.32024,27.61936
3072,85.31897,27.62216
3073,85.33210,27.66366
3074,85.33168,27.66395
3075,85.33199,27.66394
3076,85.33182,27.66369
3077,85.28757,27.71384
3078,85.29790,27.71055
3079,85.29009,27.70476
3080,85.28449,27.69908
3081,85.32288,27.69102
3082,85.32050,27.68906
3083,85.32067,27.68915
3084,85.35949,27.60817
3085,85.36937,27.60002
3086,85.35934,27.60816
3087,85.32469,27.69028
3088,85.27829,27.75784
3089,85.27874,27.75896
3090,85.27777,27.75592
3091,85.31748,27.78615
3092,85.39647,27.64809
3093,85.45444,27.75303
3094,85.28961,27.75939
3095,85.39207,27.64506
3096,85.37430,27.65222
3097,85.29233,27.78556
3098,85.29226,27.78549
3099,85.27207,27.76886
3100,85.35644,27.67891
3101,85.35629,27.67902
3102,85.36860,27.67813
3103,85.36868,27.67823
3104,85.35064,27.62622
3105,85.33424,27.62629
3106,85.34413,27.62965
3107,85.33449,27.62627
3108,85.32783,27.64145
3109,85.34531,27.63127
3110,85.47425,27.70640
3111,85.39232,27.73630
3112,85.27336,27.61764
3113,85.27352,27.61777
3114,85.28139,27.61578
3115,85.32352,27.70475
3116,85.32329,27.70248
3117,85.32327,27.70230
3118,85.30537,27.66095
3119,85.30543,27.66082
3120,85.30515,27.63560
3121,85.30459,27.62838
3122,85.30415,27.62778
3123,85.30444,27.62224
3124,85.30532,27.61882
3125,85.28343,27.56969
3126,85.34923,27.77690
3127,85.36303,27.67431
3128,85.36427,27.77802
3129,85.35141,27.54669
3130,85.38406,27.54603
3131,85.38395,27.54603
3132,85.33960,27.73264
3133,85.33957,27.73241
3134,85.26771,27.68579
3135,85.49871,27.71442
3136,85.48726,27.71097
3137,85.46158,27.65152
3138,85.32594,27.62169
3139,85.34179,27.63760
3140,85.37536,27.71888
3141,85.30629,27.70164
3142,85.32294,27.66636
3143,85.32302,27.66625
3144,85.32323,27.66651
3145,85.32307,27.66663
3146,85.30772,27.66810
3147,85.30762,27.66805
3148,85.32466,27.67008
3149,85.31570,27.67253
3150,85.31321,27.72660
3151,85.30495,27.72363
3152,85.30433,27.73890
3153,85.30366,27.73737
3154,85.35688,27.72704
3155,85.34051,27.68957
3156,85.34421,27.71310
3157,85.31083,27.73656
3158,85.31185,27.73934
3159,85.30853,27.73614
3160,85.34532,27.67896
3161,85.32335,27.67890
3162,85.31903,27.67570
3163,85.34565,27.67913
3164,85.48353,27.65735
3165,85.27237,27.58376
3166,85.34814,27.67948
3167,85.30079,27.76568
3168,85.33052,27.70701
3169,85.33061,27.70699
3170,85.28357,27.71100
3171,85.34296,27.68189
3172,85.29112,27.59175
3173,85.37698,27.62160
3174,85.31517,27.66764
3175,85.31549,27.66776
3176,85.30094,27.71308
3177,85.38248,27.72649
3178,85.32642,27.65774
3179,85.29727,27.68102
3180,85.32797,27.65849
3181,85.32804,27.65865
3182,85.44500,27.76264
3183,85.35825,27.67218
3184,85.28703,27.68316
3185,85.28735,27.68176
3186,85.28652,27.68191
3187,85.28791,27.68155
3188,85.28818,27.68189
3189,85.28819,27.68230
3190,85.28730,27.68301
3191,85.27069,27.66991
3192,85.27057,27.66950
3193,85.34447,27.68409
3194,85.34287,27.68190
3195,85.34756,27.68170
3196,85.34301,27.67533
3197,85.31971,27.70209
3198,85.32045,27.70245
3199,85.42706,27.68694
3200,85.35077,27.69120
3201,85.34238,27.67960
3202,85.34128,27.70078
3203,85.35648,27.72634
3204,85.32541,27.70682
3205,85.32179,27.70329
3206,85.33630,27.72735
3207,85.33545,27.71643
3208,85.33298,27.72806
3209,85.33181,27.71623
3210,85.33119,27.71438
3211,85.33557,27.73042
3212,85.34533,27.67259
3213,85.30319,27.70202
3214,85.28325,27.67938
3215,85.35743,27.72654
3216,85.32862,27.68778
3217,85.31001,27.68502
3218,85.33166,27.73100
3219,85.34499,27.74286
3220,85.41127,27.67247
3221,85.33827,27.73575
3222,85.34052,27.69340
3223,85.33011,27.74159
3224,85.33927,27.69651
3225,85.33875,27.69634
3226,85.32376,27.68062
3227,85.26691,27.67619
3228,85.31097,27.72743
3229,85.35081,27.75788
3230,85.33674,27.68338
3231,85.32033,27.70366
3232,85.34898,27.75748
3233,85.29095,27.69341
3234,85.35163,27.69916
3235,85.35137,27.69952
3236,85.33548,27.68368
3237,85.36749,27.71444
3238,85.36749,27.71435
3239,85.35230,27.71720
3240,85.43388,27.67705
3241,85.37974,27.59279
3242,85.38010,27.59292
3243,85.30518,27.65165
3244,85.33260,27.69294
3245,85.44526,27.73549
3246,85.34082,27.68999
3247,85.38080,27.72369
3248,85.35765,27.77895
3249,85.35789,27.77915
3250,85.42768,27.66663
3251,85.34865,27.70233
3252,85.34573,27.70518
3253,85.28840,27.73750
3254,85.28826,27.73311
3255,85.28480,27.69914
3256,85.35084,27.71581
3257,85.30044,27.76522
3258,85.29344,27.73443
3259,85.35433,27.75404
3260,85.33586,27.69414
3261,85.42901,27.67828
3262,85.42894,27.67844
3263,85.42623,27.67517
3264,85.31823,27.69387
3265,85.31842,27.69418
3266,85.37018,27.68484
3267,85.28107,27.72389
3268,85.28123,27.72363
3269,85.28106,27.72365
3270,85.28506,27.72833
3271,85.29319,27.72390
3272,85.29589,27.72626
3273,85.29192,27.72576
