#,,,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-22T06:37:34', checksum=3502110342"
event_id,rup_id,rlz_id,year,ses_id
1232,1167,6938,1,1
1233,1168,5088,1,1
1234,1169,8589,1,1
1235,1170,1098,1,1
1236,1171,9406,1,1
1237,1172,1890,1,1
1238,1173,7183,1,1
1239,1174,8032,1,1
1240,1175,305,1,1
1241,1175,2837,1,1
1242,1176,5129,1,1
1243,1176,8186,1,1
1244,1177,3796,1,1
1245,1178,6581,1,1
1246,1179,949,1,1
1247,1180,6981,1,1
1248,1181,5036,1,1
1249,1182,8438,1,1
1250,1183,9752,1,1
1251,1184,2568,1,1
1252,1185,3705,1,1
1253,1185,7161,1,1
1254,1186,96,1,1
1255,1187,9756,1,1
1256,1188,7121,1,1
1257,1189,2901,1,1
1258,1190,9374,1,1
1259,1191,9015,1,1
1260,1192,4273,1,1
1261,1193,2510,1,1
1262,1194,9693,1,1
1263,1195,7114,1,1
1264,1196,7648,1,1
1265,1197,1296,1,1
1266,1197,7142,1,1
1267,1198,2622,1,1
1268,1199,9264,1,1
1269,1200,4267,1,1
1270,1200,4728,1,1
1271,1201,9721,1,1
1272,1202,5287,1,1
1273,1203,3957,1,1
1274,1203,4276,1,1
1275,1203,8555,1,1
1276,1204,900,1,1
1277,1205,1489,1,1
1278,1206,8377,1,1
1279,1207,483,1,1
1280,1208,1892,1,1
1281,1209,792,1,1
1282,1210,6503,1,1
1283,1211,6208,1,1
1284,1212,339,1,1
1285,1213,6941,1,1
1286,1214,3320,1,1
1287,1215,1405,1,1
1288,1216,7938,1,1
1289,1217,469,1,1
1290,1218,6038,1,1
1291,1219,8856,1,1
1292,1220,2078,1,1
1293,1221,6532,1,1
1294,1222,6285,1,1
1295,1223,6158,1,1
1296,1224,2940,1,1
1297,1225,1029,1,1
1298,1226,1019,1,1
1299,1227,4970,1,1
1300,1228,4469,1,1
1301,1229,7716,1,1
1302,1230,6427,1,1
1303,1231,6231,1,1
1304,1232,9401,1,1
1305,1233,9462,1,1
1306,1234,3634,1,1
1307,1235,6338,1,1
1308,1236,6262,1,1
1309,1237,8792,1,1
1310,1238,7293,1,1
1311,1239,5520,1,1
1312,1240,7818,1,1
1313,1241,1456,1,1
1314,1242,5601,1,1
1315,1243,4841,1,1
1316,1243,5672,1,1
1317,1244,8380,1,1
1318,1245,4051,1,1
1319,1246,3698,1,1
1320,1247,2924,1,1
1321,1248,4496,1,1
1322,1249,705,1,1
1323,1250,8118,1,1
1324,1251,5093,1,1
1325,1252,439,1,1
1326,1253,7999,1,1
1327,1254,6252,1,1
1328,1255,626,1,1
1329,1256,7634,1,1
1330,1257,6128,1,1
1331,1258,4157,1,1
1332,1259,3226,1,1
1333,1260,4604,1,1
1334,1261,6620,1,1
1335,1262,3814,1,1
1336,1263,345,1,1
1337,1264,5893,1,1
1338,1265,5323,1,1
1339,1266,8539,1,1
1340,1267,2561,1,1
1341,1268,4113,1,1
1342,1269,5875,1,1
1343,1270,5194,1,1
1344,1271,465,1,1
1345,1272,6766,1,1
1346,1273,3649,1,1
1347,1274,3389,1,1
1348,1275,464,1,1
1349,1276,9129,1,1
1350,1277,4212,1,1
1351,1278,4962,1,1
1352,1279,3937,1,1
1353,1280,3941,1,1
1354,1281,3717,1,1
1355,1282,2975,1,1
1356,1283,7028,1,1
1357,1284,6773,1,1
1358,1285,8379,1,1
1359,1286,6021,1,1
1360,1287,8467,1,1
1361,1288,7937,1,1
1362,1289,9247,1,1
1363,1290,7713,1,1
1364,1291,21,1,1
1365,1292,8521,1,1
1366,1293,9518,1,1
1367,1294,5969,1,1
1368,1295,814,1,1
1369,1296,3505,1,1
1370,1296,5740,1,1
1371,1297,5327,1,1
1372,1298,6607,1,1
1373,1299,7961,1,1
1374,1300,2962,1,1
1375,1301,1907,1,1
1376,1302,4535,1,1
1377,1303,9396,1,1
1378,1304,794,1,1
1379,1305,9825,1,1
1380,1306,6085,1,1
1381,1307,8435,1,1
1382,1308,7406,1,1
1383,1309,7478,1,1
1384,1310,115,1,1
1385,1311,856,1,1
1386,1312,2734,1,1
1387,1313,8076,1,1
1388,1314,5055,1,1
1389,1315,4493,1,1
1390,1316,4771,1,1
1391,1317,3856,1,1
1392,1318,5503,1,1
1393,1319,5397,1,1
1394,1320,7645,1,1
1395,1321,9593,1,1
1396,1322,4221,1,1
1397,1323,7733,1,1
1398,1324,5089,1,1
1399,1325,1189,1,1
1400,1326,2208,1,1
1401,1327,89,1,1
1402,1328,6903,1,1
1403,1329,331,1,1
1404,1330,7357,1,1
1405,1331,6878,1,1
1406,1332,6168,1,1
1407,1333,8140,1,1
1408,1334,1508,1,1
1409,1335,4808,1,1
1410,1336,865,1,1
1411,1337,8041,1,1
1412,1338,2163,1,1
1413,1339,8421,1,1
1414,1340,2128,1,1
1415,1341,4124,1,1
1416,1342,9264,1,1
1417,1343,2915,1,1
1418,1344,152,1,1
1419,1345,3305,1,1
1420,1346,1313,1,1
1421,1347,1733,1,1
1422,1348,4688,1,1
1423,1349,7126,1,1
1424,1350,2739,1,1
1425,1351,4218,1,1
1426,1352,4866,1,1
1427,1353,4852,1,1
1428,1354,8878,1,1
1429,1355,4697,1,1
1430,1356,2528,1,1
1431,1357,4055,1,1
1432,1358,9499,1,1
1433,1359,6416,1,1
1434,1360,3292,1,1
1435,1361,8825,1,1
1436,1362,965,1,1
1437,1363,2841,1,1
1438,1364,8073,1,1
1439,1365,5738,1,1
1440,1366,4313,1,1
1441,1367,9121,1,1
1442,1368,6840,1,1
1443,1369,3970,1,1
1444,1370,8250,1,1
1445,1371,565,1,1
1446,1372,7370,1,1
1447,1373,37,1,1
1448,1374,2537,1,1
1449,1375,8491,1,1
1450,1376,9639,1,1
1451,1377,4012,1,1
1452,1378,2208,1,1
1453,1379,7057,1,1
1454,1380,8401,1,1
1455,1381,131,1,1
1456,1382,3148,1,1
1457,1383,2630,1,1
1458,1384,8337,1,1
1459,1385,799,1,1
1460,1386,1967,1,1
1461,1386,8562,1,1
1462,1387,2503,1,1
1463,1388,5436,1,1
1464,1389,1111,1,1
1465,1390,4373,1,1
1466,1391,5309,1,1
1467,1392,1555,1,1
1468,1393,9440,1,1
1469,1394,5822,1,1
1470,1395,4861,1,1
1471,1396,4562,1,1
1472,1396,9024,1,1
1473,1397,6442,1,1
1474,1397,9618,1,1
1475,1398,3215,1,1
1476,1399,1351,1,1
1477,1400,6584,1,1
1478,1401,9159,1,1
1479,1402,7133,1,1
1480,1403,4386,1,1
1481,1404,5647,1,1
1482,1405,536,1,1
1483,1405,6728,1,1
1484,1406,2403,1,1
1485,1407,4015,1,1
1486,1408,3998,1,1
1487,1409,4316,1,1
1488,1409,4533,1,1
1489,1410,5770,1,1
1490,1411,562,1,1
1491,1412,4653,1,1
1492,1413,5557,1,1
1493,1414,6985,1,1
1494,1415,5945,1,1
1495,1416,8571,1,1
1496,1417,3889,1,1
1497,1418,9921,1,1
1498,1419,613,1,1
1499,1419,6587,1,1
1500,1420,2171,1,1
1501,1421,7653,1,1
1502,1422,6145,1,1
1503,1423,2588,1,1
1504,1423,8335,1,1
1505,1424,7714,1,1
1506,1425,2387,1,1
1507,1426,2251,1,1
1508,1427,1032,1,1
1509,1428,613,1,1
1510,1429,7018,1,1
1511,1430,3658,1,1
1512,1431,565,1,1
1513,1432,6038,1,1
1514,1433,6277,1,1
1515,1434,329,1,1
1516,1435,3417,1,1
1517,1436,4607,1,1
1518,1437,2552,1,1
1519,1438,8585,1,1
1520,1439,9283,1,1
1521,1440,2335,1,1
1522,1441,8634,1,1
1523,1442,681,1,1
1524,1443,2701,1,1
1525,1444,7816,1,1
1526,1445,23,1,1
1527,1446,2284,1,1
1528,1447,334,1,1
1529,1447,3135,1,1
1530,1448,4004,1,1
1531,1449,1288,1,1
1532,1450,5165,1,1
1533,1451,5325,1,1
1534,1452,9951,1,1
1535,1453,417,1,1
1536,1454,8064,1,1
1537,1455,9803,1,1
1538,1456,8634,1,1
1539,1457,3085,1,1
1540,1458,4973,1,1
1541,1459,4190,1,1
1542,1460,6236,1,1
1543,1461,9414,1,1
1544,1462,2409,1,1
1545,1462,8894,1,1
1546,1463,7000,1,1
1547,1464,911,1,1
1548,1465,535,1,1
1549,1466,619,1,1
1550,1467,1968,1,1
1551,1468,6040,1,1
1552,1469,1452,1,1
1553,1470,5575,1,1
1554,1471,5078,1,1
1555,1472,7061,1,1
1556,1473,2254,1,1
1557,1474,1854,1,1
1558,1474,9572,1,1
1559,1475,2916,1,1
1560,1476,4332,1,1
1561,1477,9361,1,1
1562,1478,2165,1,1
1563,1479,8748,1,1
1564,1480,8570,1,1
1565,1481,8265,1,1
1566,1482,3856,1,1
1567,1483,2665,1,1
1568,1484,7588,1,1
1569,1485,7128,1,1
1570,1486,8617,1,1
1571,1487,4273,1,1
1572,1488,4757,1,1
1573,1489,5972,1,1
1574,1490,7791,1,1
1575,1491,1792,1,1
1576,1492,4829,1,1
1577,1493,1094,1,1
1578,1494,5888,1,1
1579,1495,8872,1,1
1580,1496,8747,1,1
1581,1497,2017,1,1
1582,1498,5888,1,1
1583,1499,2754,1,1
1584,1500,5176,1,1
1585,1501,4980,1,1
1586,1502,6034,1,1
1587,1503,8254,1,1
1588,1504,9491,1,1
1589,1505,5590,1,1
1590,1506,4784,1,1
1591,1507,3277,1,1
1592,1508,5718,1,1
1593,1509,1006,1,1
1594,1510,5069,1,1
1595,1510,6299,1,1
1596,1511,9249,1,1
1597,1512,6710,1,1
1598,1513,7058,1,1
1599,1514,3375,1,1
1600,1515,95,1,1
1601,1516,5569,1,1
1602,1517,2219,1,1
1603,1518,5954,1,1
1604,1519,683,1,1
1605,1520,9005,1,1
1606,1521,3665,1,1
1607,1522,2386,1,1
1608,1523,2083,1,1
1609,1523,5712,1,1
1610,1524,1466,1,1
1611,1525,571,1,1
1612,1526,7288,1,1
1613,1527,1921,1,1
1614,1528,6052,1,1
1615,1529,2990,1,1
1616,1530,1490,1,1
1617,1531,1169,1,1
1618,1531,1605,1,1
1619,1532,146,1,1
1620,1533,9325,1,1
1621,1534,5465,1,1
1622,1535,3974,1,1
1623,1535,5536,1,1
1624,1536,666,1,1
1625,1537,1905,1,1
1626,1538,8661,1,1
1627,1539,9087,1,1
1628,1540,5537,1,1
1629,1541,3518,1,1
1630,1542,3162,1,1
1631,1543,5368,1,1
1632,1544,2286,1,1
1633,1545,4458,1,1
1634,1546,7867,1,1
1635,1547,7067,1,1
1636,1548,9367,1,1
1637,1549,8885,1,1
1638,1550,1901,1,1
1639,1551,2255,1,1
1640,1552,3784,1,1
1641,1553,7177,1,1
1642,1553,7867,1,1
1643,1554,6537,1,1
1644,1555,2305,1,1
1645,1556,3368,1,1
1646,1557,6612,1,1
1647,1558,4214,1,1
1648,1559,8754,1,1
1649,1560,5381,1,1
1650,1561,2201,1,1
1651,1562,9259,1,1
1652,1563,5514,1,1
1653,1564,2030,1,1
1654,1565,4453,1,1
1655,1566,2965,1,1
1656,1567,5824,1,1
1657,1568,3068,1,1
1658,1569,3054,1,1
1659,1570,1349,1,1
1660,1571,5088,1,1
1661,1572,5836,1,1
1662,1573,2629,1,1
1663,1574,2790,1,1
1664,1575,2984,1,1
1665,1576,9665,1,1
1666,1577,1636,1,1
1667,1578,961,1,1
1668,1579,6881,1,1
1669,1580,6784,1,1
1670,1581,2051,1,1
1671,1582,6916,1,1
1672,1583,9749,1,1
1673,1584,9702,1,1
1674,1585,3355,1,1
1675,1585,8342,1,1
1676,1586,2593,1,1
1677,1587,3820,1,1
1678,1588,3418,1,1
1679,1589,404,1,1
1680,1590,8502,1,1
1681,1591,8335,1,1
1682,1591,9256,1,1
1683,1592,8530,1,1
1684,1593,8367,1,1
1685,1594,192,1,1
1686,1595,5161,1,1
1687,1596,1867,1,1
1688,1597,5169,1,1
1689,1598,8632,1,1
1690,1599,1631,1,1
1691,1600,6490,1,1
1692,1600,9959,1,1
1693,1601,8761,1,1
1694,1602,3014,1,1
1695,1603,7109,1,1
1696,1604,6145,1,1
1697,1605,7747,1,1
1698,1606,2816,1,1
1699,1606,5169,1,1
1700,1607,889,1,1
1701,1608,7039,1,1
1702,1609,1110,1,1
1703,1610,8505,1,1
1704,1611,9908,1,1
1705,1612,5146,1,1
1706,1613,2368,1,1
1707,1614,617,1,1
1708,1615,4842,1,1
1709,1616,2398,1,1
1710,1617,210,1,1
1711,1618,6997,1,1
1712,1619,3991,1,1
1713,1620,8212,1,1
1714,1621,2061,1,1
1715,1622,3015,1,1
1716,1623,7060,1,1
1717,1624,144,1,1
1718,1625,7702,1,1
1719,1626,5095,1,1
1720,1627,2077,1,1
1721,1628,712,1,1
1722,1629,9065,1,1
1723,1630,6617,1,1
1724,1631,9129,1,1
1725,1632,7736,1,1
1726,1633,2509,1,1
1727,1634,7285,1,1
1728,1635,974,1,1
1729,1635,2734,1,1
1730,1636,7443,1,1
1731,1637,1700,1,1
1732,1637,6433,1,1
1733,1638,6502,1,1
1734,1639,5556,1,1
1735,1639,9790,1,1
1736,1640,4445,1,1
1737,1641,5168,1,1
1738,1642,7215,1,1
1739,1643,6360,1,1
1740,1644,3326,1,1
1741,1645,1943,1,1
1742,1646,1196,1,1
1743,1647,9261,1,1
1744,1648,2871,1,1
1745,1648,6907,1,1
1746,1649,597,1,1
1747,1649,623,1,1
1748,1650,8004,1,1
1749,1650,9084,1,1
1750,1651,965,1,1
1751,1652,9945,1,1
1752,1653,5008,1,1
1753,1654,3715,1,1
1754,1655,2747,1,1
1755,1656,585,1,1
1756,1657,4242,1,1
1757,1658,8659,1,1
1758,1659,7145,1,1
1759,1660,750,1,1
1760,1661,4853,1,1
1761,1662,8210,1,1
1762,1663,5043,1,1
1763,1664,1419,1,1
1764,1665,8132,1,1
1765,1666,5703,1,1
1766,1667,1570,1,1
1767,1667,6122,1,1
1768,1668,2712,1,1
1769,1669,5062,1,1
1770,1670,6913,1,1
1771,1671,4620,1,1
1772,1672,6041,1,1
1773,1673,9927,1,1
1774,1674,487,1,1
1775,1675,7847,1,1
1776,1676,6204,1,1
1777,1677,22,1,1
1778,1678,4912,1,1
1779,1679,774,1,1
1780,1680,8463,1,1
1781,1681,2310,1,1
1782,1682,8094,1,1
1783,1683,1004,1,1
1784,1684,4517,1,1
1785,1685,1850,1,1
1786,1686,8355,1,1
1787,1687,3092,1,1
1788,1688,8941,1,1
1789,1689,6869,1,1
1790,1690,5896,1,1
1791,1691,1779,1,1
1792,1692,4271,1,1
1793,1693,4620,1,1
1794,1694,3529,1,1
1795,1695,603,1,1
1796,1696,9067,1,1
1797,1697,5060,1,1
1798,1698,1632,1,1
1799,1699,4106,1,1
1800,1700,8322,1,1
1801,1701,971,1,1
1802,1702,413,1,1
1803,1703,7874,1,1
1804,1704,4405,1,1
1805,1705,6199,1,1
1806,1706,1745,1,1
1807,1707,2971,1,1
1808,1708,7138,1,1
1809,1709,4458,1,1
1810,1710,1772,1,1
1811,1711,8127,1,1
1812,1712,5563,1,1
1813,1712,8252,1,1
1814,1713,8972,1,1
1815,1714,1328,1,1
1816,1715,1971,1,1
1817,1716,2692,1,1
1818,1717,8292,1,1
1819,1718,7040,1,1
1820,1719,6714,1,1
1821,1720,9360,1,1
1822,1721,7598,1,1
1823,1722,8070,1,1
1824,1723,61,1,1
1825,1724,268,1,1
1826,1725,1350,1,1
1827,1726,2716,1,1
1828,1727,3565,1,1
1829,1728,1040,1,1
1830,1729,5139,1,1
1831,1730,5616,1,1
1832,1731,3152,1,1
1833,1732,1603,1,1
1834,1733,9886,1,1
1835,1734,9613,1,1
1836,1735,3727,1,1
1837,1736,7984,1,1
1838,1737,149,1,1
1839,1738,2357,1,1
1840,1739,1406,1,1
1841,1740,6244,1,1
1842,1741,4938,1,1
1843,1742,1584,1,1
1844,1743,9533,1,1
1845,1744,9208,1,1
1846,1745,927,1,1
1847,1746,5562,1,1
1848,1746,9301,1,1
1849,1747,9946,1,1
1850,1748,338,1,1
1851,1749,7483,1,1
1852,1750,6451,1,1
1853,1751,5489,1,1
1854,1752,1726,1,1
1855,1753,8825,1,1
1856,1754,8719,1,1
1857,1755,9491,1,1
1858,1756,197,1,1
1859,1757,4837,1,1
1860,1758,5045,1,1
1861,1759,3883,1,1
1862,1760,8558,1,1
1863,1761,2614,1,1
1864,1762,8612,1,1
1865,1763,7191,1,1
1866,1764,2999,1,1
1867,1765,8160,1,1
1868,1766,3870,1,1
1869,1767,7058,1,1
1870,1768,9627,1,1
1871,1769,8946,1,1
1872,1770,4618,1,1
1873,1771,7321,1,1
1874,1772,3869,1,1
1875,1773,3531,1,1
1876,1774,975,1,1
1877,1775,7914,1,1
1878,1776,6132,1,1
1879,1777,5492,1,1
1880,1778,6516,1,1
1881,1779,1388,1,1
1882,1780,3440,1,1
1883,1780,8593,1,1
1884,1781,2045,1,1
1885,1782,4259,1,1
1886,1783,9830,1,1
1887,1784,826,1,1
1888,1785,3068,1,1
1889,1786,8226,1,1
1890,1787,6224,1,1
1891,1788,4656,1,1
1892,1789,9841,1,1
1893,1790,5025,1,1
1894,1791,8435,1,1
1895,1792,3123,1,1
1896,1792,9668,1,1
1897,1793,5767,1,1
1898,1794,3338,1,1
1899,1795,9329,1,1
1900,1796,643,1,1
1901,1797,2589,1,1
1902,1798,5327,1,1
1903,1799,3573,1,1
1904,1799,6276,1,1
1905,1800,8040,1,1
1906,1801,6614,1,1
1907,1802,848,1,1
1908,1803,6513,1,1
1909,1804,441,1,1
1910,1804,2145,1,1
1911,1805,1190,1,1
1912,1806,303,1,1
1913,1807,2195,1,1
1914,1808,8380,1,1
1915,1809,7352,1,1
1916,1810,4794,1,1
1917,1811,7117,1,1
1918,1812,8229,1,1
1919,1813,2470,1,1
1920,1814,8448,1,1
1921,1815,2401,1,1
1922,1816,409,1,1
1923,1816,2179,1,1
1924,1817,1604,1,1
1925,1818,4694,1,1
1926,1818,8844,1,1
1927,1819,7500,1,1
1928,1820,5113,1,1
1929,1820,9782,1,1
1930,1821,1239,1,1
1931,1822,4216,1,1
1932,1823,6262,1,1
1933,1824,9799,1,1
1934,1825,9327,1,1
1935,1826,4310,1,1
1936,1827,5964,1,1
1937,1828,4305,1,1
1938,1829,3640,1,1
1939,1830,97,1,1
1940,1831,1031,1,1
1941,1832,6209,1,1
1942,1833,1311,1,1
1943,1834,498,1,1
1944,1835,6841,1,1
1945,1836,3247,1,1
1946,1837,4359,1,1
1947,1838,6467,1,1
1948,1839,7133,1,1
1949,1840,6371,1,1
1950,1841,3243,1,1
1951,1842,5302,1,1
1952,1843,1725,1,1
1953,1844,6204,1,1
1954,1845,936,1,1
1955,1846,6338,1,1
1956,1847,4453,1,1
1957,1848,2744,1,1
1958,1849,4147,1,1
1959,1850,1653,1,1
1960,1851,5638,1,1
1961,1852,7018,1,1
1962,1853,2707,1,1
1963,1854,5123,1,1
1964,1855,3244,1,1
1965,1856,6661,1,1
1966,1857,9658,1,1
1967,1858,4452,1,1
1968,1859,3211,1,1
1969,1860,1501,1,1
1970,1860,9585,1,1
1971,1861,517,1,1
1972,1862,8408,1,1
1973,1863,941,1,1
1974,1864,6107,1,1
1975,1865,5595,1,1
1976,1866,2967,1,1
1977,1867,7539,1,1
1978,1868,8027,1,1
1979,1869,6517,1,1
1980,1870,5216,1,1
1981,1871,9110,1,1
1982,1872,2539,1,1
1983,1873,2461,1,1
1984,1874,9220,1,1
1985,1875,8173,1,1
1986,1876,8243,1,1
1987,1877,4027,1,1
1988,1878,7175,1,1
1989,1879,1468,1,1
1990,1880,3037,1,1
1991,1881,8706,1,1
1992,1882,4170,1,1
1993,1883,8719,1,1
1994,1884,9271,1,1
1995,1885,3933,1,1
1996,1886,3413,1,1
1997,1887,5445,1,1
1998,1888,4207,1,1
1999,1889,2415,1,1
2000,1890,9539,1,1
2001,1891,1312,1,1
2002,1892,1150,1,1
2003,1893,4922,1,1
2004,1894,7025,1,1
2005,1895,6264,1,1
2006,1896,185,1,1
2007,1897,6508,1,1
2008,1898,3331,1,1
2009,1899,1733,1,1
2010,1900,1909,1,1
2011,1901,8986,1,1
2012,1902,1011,1,1
2013,1903,3485,1,1
2014,1904,7578,1,1
2015,1905,2562,1,1
2016,1906,7682,1,1
2017,1906,9596,1,1
2018,1907,5272,1,1
2019,1908,9710,1,1
2020,1909,6478,1,1
2021,1910,9625,1,1
2022,1911,6564,1,1
2023,1912,8476,1,1
2024,1913,1440,1,1
2025,1914,9482,1,1
2026,1915,4813,1,1
2027,1916,9943,1,1
2028,1917,364,1,1
2029,1918,1564,1,1
2030,1919,702,1,1
2031,1920,4864,1,1
2032,1921,9443,1,1
2033,1922,8677,1,1
2034,1923,8092,1,1
2035,1924,5762,1,1
2036,1925,6087,1,1
2037,1926,1278,1,1
2038,1927,7600,1,1
2039,1928,9971,1,1
2040,1929,5,1,1
2041,1930,7107,1,1
2042,1931,4318,1,1
2043,1932,3493,1,1
2044,1933,839,1,1
2045,1934,7205,1,1
2046,1935,7136,1,1
2047,1936,5069,1,1
2048,1937,7170,1,1
2049,1938,1710,1,1
2050,1939,2208,1,1
2051,1940,9314,1,1
2052,1941,9131,1,1
2053,1942,4323,1,1
2054,1943,4220,1,1
2055,1944,5052,1,1
2056,1945,2802,1,1
2057,1946,5018,1,1
2058,1947,2738,1,1
2059,1948,6591,1,1
2060,1949,9356,1,1
2061,1950,3398,1,1
2062,1951,1519,1,1
2063,1952,65,1,1
2064,1952,6812,1,1
2065,1953,9914,1,1
2066,1954,6797,1,1
2067,1955,3174,1,1
2068,1956,8548,1,1
2069,1957,2902,1,1
2070,1958,4631,1,1
2071,1958,9745,1,1
2072,1959,8971,1,1
2073,1960,1337,1,1
2074,1961,2258,1,1
2075,1962,9984,1,1
2076,1963,8116,1,1
2077,1964,3581,1,1
2078,1965,8860,1,1
2079,1966,5043,1,1
2080,1967,8213,1,1
2081,1967,8410,1,1
2082,1968,8700,1,1
2083,1969,6923,1,1
2084,1970,7110,1,1
2085,1971,8445,1,1
2086,1972,7254,1,1
2087,1973,5500,1,1
2088,1973,6494,1,1
2089,1974,3312,1,1
2090,1975,7641,1,1
2091,1976,3935,1,1
2092,1977,6405,1,1
2093,1978,1553,1,1
2094,1979,8196,1,1
2095,1980,9391,1,1
2096,1981,8439,1,1
2097,1982,8845,1,1
2098,1983,6337,1,1
2099,1983,9119,1,1
2100,1984,7820,1,1
2101,1985,1818,1,1
2102,1986,8331,1,1
2103,1987,9437,1,1
2104,1988,6886,1,1
2105,1989,1428,1,1
2106,1990,6261,1,1
2107,1991,961,1,1
2108,1992,992,1,1
2109,1993,5846,1,1
2110,1994,9731,1,1
2111,1995,3740,1,1
2112,1996,7504,1,1
2113,1997,2927,1,1
2114,1997,8440,1,1
2115,1998,6980,1,1
2116,1999,2725,1,1
2117,2000,9914,1,1
2118,2001,5624,1,1
2119,2002,5000,1,1
2120,2003,5985,1,1
2121,2004,9252,1,1
2122,2005,3785,1,1
2123,2006,1109,1,1
2124,2007,4964,1,1
2125,2008,1454,1,1
2126,2009,1774,1,1
2127,2010,7760,1,1
2128,2011,57,1,1
2129,2012,2505,1,1
2130,2013,6150,1,1
2131,2014,3098,1,1
2132,2015,5642,1,1
2133,2016,4637,1,1
2134,2017,9948,1,1
2135,2018,5497,1,1
2136,2019,8992,1,1
2137,2020,8735,1,1
2138,2021,5118,1,1
2139,2022,7615,1,1
2140,2023,4270,1,1
2141,2024,3849,1,1
2142,2025,728,1,1
2143,2025,4273,1,1
2144,2026,3323,1,1
2145,2027,8857,1,1
2146,2028,6032,1,1
2147,2029,778,1,1
2148,2030,9630,1,1
2149,2031,7115,1,1
2150,2032,4805,1,1
2151,2033,2517,1,1
2152,2034,9273,1,1
2153,2035,117,1,1
2154,2036,2781,1,1
2155,2037,9997,1,1
2156,2038,1381,1,1
2157,2039,5650,1,1
2158,2039,6514,1,1
2159,2040,9227,1,1
2160,2041,5852,1,1
2161,2042,6622,1,1
2162,2043,8023,1,1
2163,2044,1201,1,1
2164,2045,1169,1,1
2165,2046,9767,1,1
2166,2047,8000,1,1
2167,2048,36,1,1
2168,2049,7011,1,1
2169,2050,9049,1,1
2170,2051,977,1,1
2171,2052,4866,1,1
2172,2053,3882,1,1
2173,2054,3086,1,1
2174,2055,1331,1,1
2175,2056,8265,1,1
2176,2057,7396,1,1
2177,2058,2142,1,1
2178,2059,1749,1,1
2179,2060,1658,1,1
2180,2061,5746,1,1
2181,2062,7702,1,1
2182,2063,4196,1,1
2183,2064,8415,1,1
2184,2065,7552,1,1
2185,2066,1878,1,1
2186,2067,1241,1,1
2187,2068,2777,1,1
2188,2069,7492,1,1
2189,2070,5055,1,1
2190,2071,2747,1,1
2191,2072,6679,1,1
2192,2073,3151,1,1
2193,2074,2571,1,1
2194,2075,4692,1,1
2195,2075,9900,1,1
2196,2076,1366,1,1
2197,2077,1303,1,1
2198,2078,2264,1,1
2199,2078,3120,1,1
2200,2079,4233,1,1
2201,2080,5175,1,1
2202,2081,3664,1,1
2203,2082,8944,1,1
2204,2083,5703,1,1
2205,2084,2688,1,1
2206,2084,8314,1,1
2207,2085,4962,1,1
2208,2086,695,1,1
2209,2087,908,1,1
2210,2088,1640,1,1
2211,2089,9166,1,1
2212,2090,7373,1,1
2213,2091,5836,1,1
2214,2092,7024,1,1
2215,2093,925,1,1
2216,2094,1217,1,1
2217,2095,520,1,1
2218,2096,520,1,1
2219,2097,1335,1,1
2220,2098,5500,1,1
2221,2099,2557,1,1
2222,2100,5759,1,1
2223,2101,4629,1,1
2224,2102,4462,1,1
2225,2103,6732,1,1
2226,2104,5026,1,1
2227,2105,8169,1,1
2228,2106,8860,1,1
2229,2107,8128,1,1
2230,2108,8477,1,1
2231,2109,9807,1,1
2232,2110,8972,1,1
2233,2111,7293,1,1
2234,2112,5744,1,1
2235,2113,7533,1,1
2236,2114,651,1,1
2237,2115,6544,1,1
2238,2116,4464,1,1
2239,2117,7711,1,1
2240,2118,9749,1,1
2241,2119,5522,1,1
2242,2120,3583,1,1
2243,2120,7335,1,1
2244,2121,4145,1,1
2245,2122,7042,1,1
2246,2123,3622,1,1
2247,2124,6353,1,1
2248,2125,9175,1,1
2249,2126,5754,1,1
2250,2127,677,1,1
2251,2128,4968,1,1
2252,2129,1069,1,1
2253,2130,5436,1,1
2254,2131,7826,1,1
2255,2132,9721,1,1
2256,2133,7973,1,1
2257,2134,7410,1,1
2258,2135,7552,1,1
2259,2136,1417,1,1
2260,2137,6948,1,1
2261,2138,5431,1,1
2262,2139,6774,1,1
2263,2140,1283,1,1
2264,2141,1909,1,1
2265,2142,6481,1,1
2266,2143,382,1,1
2267,2144,6462,1,1
2268,2145,8991,1,1
2269,2146,7640,1,1
2270,2147,2427,1,1
2271,2148,6933,1,1
2272,2149,4066,1,1
2273,2149,8327,1,1
2274,2150,41,1,1
2275,2151,4467,1,1
2276,2152,2089,1,1
2277,2153,8371,1,1
2278,2154,5291,1,1
2279,2155,1037,1,1
2280,2156,8895,1,1
2281,2157,4584,1,1
2282,2158,5184,1,1
2283,2159,5542,1,1
2284,2160,676,1,1
2285,2161,9052,1,1
2286,2162,922,1,1
2287,2163,7376,1,1
2288,2164,89,1,1
2289,2165,8949,1,1
2290,2166,5285,1,1
2291,2167,281,1,1
2292,2168,462,1,1
2293,2169,8624,1,1
2294,2170,4467,1,1
2295,2171,6981,1,1
2296,2172,6045,1,1
2297,2173,2208,1,1
2298,2174,4646,1,1
2299,2175,8062,1,1
2300,2176,9625,1,1
2301,2177,2101,1,1
2302,2178,3263,1,1
2303,2179,5655,1,1
2304,2180,332,1,1
2305,2181,1275,1,1
2306,2182,2077,1,1
2307,2183,3564,1,1
2308,2184,9896,1,1
2309,2185,4180,1,1
2310,2186,397,1,1
