lon,lat,vs30,z1pt0,z2pt5,vs30measured,backarc
85.3235097,27.7383584,425,324.205884072816,1.17987675811829,0,0
85.3238376,27.7384287,425,324.205884072816,1.17987675811829,0,0
85.3367571,27.7493682,432,315.214996490475,1.15803097448006,0,0
85.3229242,27.7185073,300,458.778710889146,1.75746573662477,0,0
85.3231179,27.7184743,300,458.778710889146,1.75746573662477,0,0
85.3228372,27.7187793,300,458.778710889146,1.75746573662477,0,0
85.4904957,27.6910344,900,15.4580116559365,0.500103796430675,0,0
85.5029922,27.6849085,900,15.4580116559365,0.500103796430675,0,0
85.4895766,27.6950953,900,15.4580116559365,0.500103796430675,0,0
85.5031138,27.68502,900,15.4580116559365,0.500103796430675,0,0
85.4895911,27.6949683,900,15.4580116559365,0.500103796430675,0,0
85.4841673,27.6981826,885,17.1337494056684,0.509812501036076,0,0
85.4840759,27.6982612,885,17.1337494056684,0.509812501036076,0,0
85.4840301,27.6981631,885,17.1337494056684,0.509812501036076,0,0
85.502874,27.6852525,900,15.4580116559365,0.500103796430675,0,0
85.5028794,27.6849554,900,15.4580116559365,0.500103796430675,0,0
85.502846,27.6850955,900,15.4580116559365,0.500103796430675,0,0
85.3619506,27.729017,345,418.301389951152,1.49778176002697,0,0
85.3617723,27.729096,345,418.301389951152,1.49778176002697,0,0
85.3630333,27.7322154,433,313.927154702522,1.1549719282872,0,0
85.363496,27.7318482,433,313.927154702522,1.1549719282872,0,0
85.3629036,27.7322196,433,313.927154702522,1.1549719282872,0,0
85.3635894,27.7315879,433,313.927154702522,1.1549719282872,0,0
85.3648999,27.73108,433,313.927154702522,1.1549719282872,0,0
85.3044618,27.7001643,320,442.161295151334,1.6323827884935,0,0
85.3133318,27.6891341,237,496.48439301783,2.30144963053497,0,0
85.3133639,27.6892658,237,496.48439301783,2.30144963053497,0,0
85.3165495,27.6820594,404,350.760743655931,1.25029732072703,0,0
85.3142151,27.688871,237,496.48439301783,2.30144963053497,0,0
85.3141415,27.6887083,237,496.48439301783,2.30144963053497,0,0
85.3123137,27.688802,226,500.943882263416,2.43004058979551,0,0
85.465682,27.6876809,462,276.517589079197,1.07241569707264,0,0
85.4656108,27.6877665,462,276.517589079197,1.07241569707264,0,0
85.3039729,27.6941275,302,457.21896412422,1.74415725770341,0,0
85.3037726,27.69406,302,457.21896412422,1.74415725770341,0,0
85.304081,27.6954687,302,457.21896412422,1.74415725770341,0,0
85.3563692,27.6661705,228,500.175428786505,2.40567035949797,0,0
85.3577094,27.6590891,323,439.475347709072,1.61504971944256,0,0
85.3574131,27.6579783,323,439.475347709072,1.61504971944256,0,0
85.3542528,27.6600564,323,439.475347709072,1.61504971944256,0,0
85.3544009,27.6597649,323,439.475347709072,1.61504971944256,0,0
85.3542655,27.6595701,323,439.475347709072,1.61504971944256,0,0
85.3543357,27.6599541,323,439.475347709072,1.61504971944256,0,0
85.3494198,27.6619079,382,377.460273482096,1.33300904117982,0,0
85.3683055,27.7286906,389,369.12367706988,1.30560329752256,0,0
85.3684453,27.7286468,389,369.12367706988,1.30560329752256,0,0
85.3690506,27.7261036,389,369.12367706988,1.30560329752256,0,0
85.3692889,27.7261092,389,369.12367706988,1.30560329752256,0,0
85.3691103,27.7259753,389,369.12367706988,1.30560329752256,0,0
85.3678205,27.7221256,389,369.12367706988,1.30560329752256,0,0
85.3705,27.7242547,389,369.12367706988,1.30560329752256,0,0
85.3711657,27.7232678,415,336.947309814176,1.21245759843615,0,0
85.3712687,27.7232291,415,336.947309814176,1.21245759843615,0,0
85.374146,27.724988,415,336.947309814176,1.21245759843615,0,0
85.3740244,27.724995,415,336.947309814176,1.21245759843615,0,0
85.3745195,27.7254187,415,336.947309814176,1.21245759843615,0,0
85.374329,27.7254188,415,336.947309814176,1.21245759843615,0,0
85.3741081,27.7251314,415,336.947309814176,1.21245759843615,0,0
85.3719457,27.7201592,320,442.161295151334,1.6323827884935,0,0
85.3718544,27.7199982,320,442.161295151334,1.6323827884935,0,0
85.3758181,27.7250018,415,336.947309814176,1.21245759843615,0,0
85.3757024,27.725181,415,336.947309814176,1.21245759843615,0,0
85.3754002,27.7251317,415,336.947309814176,1.21245759843615,0,0
85.3767195,27.7251153,415,336.947309814176,1.21245759843615,0,0
85.3770291,27.726959,415,336.947309814176,1.21245759843615,0,0
85.3768466,27.7267592,415,336.947309814176,1.21245759843615,0,0
85.3856254,27.7373164,441,303.604773974498,1.13103445684117,0,0
85.3739464,27.730471,470,266.282129222056,1.05155897092799,0,0
85.3739496,27.7303194,470,266.282129222056,1.05155897092799,0,0
85.3740896,27.7311358,470,266.282129222056,1.05155897092799,0,0
85.3739565,27.7311935,470,266.282129222056,1.05155897092799,0,0
85.3767384,27.733509,470,266.282129222056,1.05155897092799,0,0
85.38679,27.7387584,538,185.12163203103,0.900945787153445,0,0
85.3478074,27.7201597,245,492.87233972936,2.21568277627367,0,0
85.3454241,27.7164863,309,451.580573667965,1.69903013464732,0,0
85.3454949,27.7165755,309,451.580573667965,1.69903013464732,0,0
85.3457316,27.7164126,309,451.580573667965,1.69903013464732,0,0
85.3405636,27.714606,309,451.580573667965,1.69903013464732,0,0
85.3402972,27.714703,309,451.580573667965,1.69903013464732,0,0
85.3490853,27.6718555,246,492.398260896414,2.20538196993834,0,0
85.3490169,27.6718903,246,492.398260896414,2.20538196993834,0,0
85.3488061,27.6715493,246,492.398260896414,2.20538196993834,0,0
85.3504858,27.6718122,246,492.398260896414,2.20538196993834,0,0
85.3504553,27.6720567,246,492.398260896414,2.20538196993834,0,0
85.3504852,27.6719874,246,492.398260896414,2.20538196993834,0,0
85.3511885,27.6722543,246,492.398260896414,2.20538196993834,0,0
85.3004709,27.6967025,305,454.836613412164,1.72454513794061,0,0
85.3001661,27.6965971,305,454.836613412164,1.72454513794061,0,0
85.3001096,27.6965655,305,454.836613412164,1.72454513794061,0,0
85.3000946,27.6966971,305,454.836613412164,1.72454513794061,0,0
85.3004292,27.6966353,305,454.836613412164,1.72454513794061,0,0
85.3710719,27.6989224,359,403.55425879696,1.43115124608221,0,0
85.3710545,27.6987731,359,403.55425879696,1.43115124608221,0,0
85.3523086,27.6710976,246,492.398260896414,2.20538196993834,0,0
85.2833553,27.6896622,324,438.569020575071,1.60934846655548,0,0
85.2466723,27.6924142,522,202.950054579393,0.932606690561848,0,0
85.2459887,27.6921478,522,202.950054579393,0.932606690561848,0,0
85.2574609,27.686223,370,391.341886012419,1.38258171802982,0,0
85.25232,27.6840388,522,202.950054579393,0.932606690561848,0,0
85.2431257,27.6870614,598,127.490238954529,0.798302386769579,0,0
85.2490113,27.6872247,522,202.950054579393,0.932606690561848,0,0
85.2476241,27.6771664,634,100.262861798994,0.746661006152105,0,0
85.2646081,27.6903121,478,256.13471071514,1.03144973468314,0,0
85.3016639,27.7011258,305,454.836613412164,1.72454513794061,0,0
85.3015982,27.7011462,305,454.836613412164,1.72454513794061,0,0
85.3016399,27.7003496,305,454.836613412164,1.72454513794061,0,0
85.3014661,27.7010521,305,454.836613412164,1.72454513794061,0,0
85.301629,27.7009452,305,454.836613412164,1.72454513794061,0,0
85.3009847,27.700248,305,454.836613412164,1.72454513794061,0,0
85.2677651,27.6945034,478,256.13471071514,1.03144973468314,0,0
85.246621,27.6764528,634,100.262861798994,0.746661006152105,0,0
85.2675367,27.6952191,478,256.13471071514,1.03144973468314,0,0
85.2713428,27.6888863,451,290.685704417985,1.10239089678403,0,0
85.226133,27.6889276,617,112.445029005009,0.77024228071457,0,0
85.2613791,27.6939595,458,281.660013426212,1.08313720892994,0,0
85.271478,27.6890021,451,290.685704417985,1.10239089678403,0,0
85.2463565,27.6767406,634,100.262861798994,0.746661006152105,0,0
85.2263826,27.6889799,617,112.445029005009,0.77024228071457,0,0
85.2971046,27.6922051,302,457.21896412422,1.74415725770341,0,0
85.3082439,27.6749899,435,311.349484087633,1.14889905509604,0,0
85.3084873,27.674954,435,311.349484087633,1.14889905509604,0,0
85.3084631,27.6748869,435,311.349484087633,1.14889905509604,0,0
85.3141747,27.666044,340,423.335762853123,1.52300630453384,0,0
85.3140574,27.666329,340,423.335762853123,1.52300630453384,0,0
85.3176779,27.6645579,340,423.335762853123,1.52300630453384,0,0
85.3174415,27.6643218,340,423.335762853123,1.52300630453384,0,0
85.3177044,27.6642793,340,423.335762853123,1.52300630453384,0,0
85.3174051,27.6647603,340,423.335762853123,1.52300630453384,0,0
85.2961769,27.689542,302,457.21896412422,1.74415725770341,0,0
85.2978166,27.690041,302,457.21896412422,1.74415725770341,0,0
85.2961281,27.689647,302,457.21896412422,1.74415725770341,0,0
85.2905164,27.6933089,341,422.339040913705,1.5178979437584,0,0
85.2899769,27.6935993,341,422.339040913705,1.5178979437584,0,0
85.2904604,27.6933902,341,422.339040913705,1.5178979437584,0,0
85.3171805,27.7068217,279,473.779592924582,1.90959985783769,0,0
85.3100861,27.711383,254,488.420454051532,2.12610060174722,0,0
85.3180485,27.7065409,279,473.779592924582,1.90959985783769,0,0
85.318165,27.7064107,279,473.779592924582,1.90959985783769,0,0
85.3212924,27.7068144,301,458.001688467652,1.75078779835435,0,0
85.3202091,27.7059451,279,473.779592924582,1.90959985783769,0,0
85.3202287,27.7064073,279,473.779592924582,1.90959985783769,0,0
85.3212288,27.707073,301,458.001688467652,1.75078779835435,0,0
85.3203071,27.7060536,279,473.779592924582,1.90959985783769,0,0
85.318987,27.7064673,279,473.779592924582,1.90959985783769,0,0
85.3067154,27.7135222,303,456.43054095135,1.73757362298009,0,0
85.3078514,27.7175723,303,456.43054095135,1.73757362298009,0,0
85.3075089,27.7176072,303,456.43054095135,1.73757362298009,0,0
85.311523,27.7171458,303,456.43054095135,1.73757362298009,0,0
85.3265793,27.6794515,363,399.173889980275,1.41312442563675,0,0
85.320273,27.6792751,404,350.760743655931,1.25029732072703,0,0
85.3264057,27.6793684,363,399.173889980275,1.41312442563675,0,0
85.3264111,27.6799051,363,399.173889980275,1.41312442563675,0,0
85.3201774,27.6792404,404,350.760743655931,1.25029732072703,0,0
85.3126727,27.715916,283,471.115465915498,1.87875392097618,0,0
85.3135448,27.7106835,279,473.779592924582,1.90959985783769,0,0
85.3133398,27.7108616,279,473.779592924582,1.90959985783769,0,0
85.313218,27.7109324,279,473.779592924582,1.90959985783769,0,0
85.313448,27.7106019,279,473.779592924582,1.90959985783769,0,0
85.313248,27.7108355,279,473.779592924582,1.90959985783769,0,0
85.3124873,27.7159814,303,456.43054095135,1.73757362298009,0,0
85.3133449,27.7106956,279,473.779592924582,1.90959985783769,0,0
85.3133019,27.7109894,279,473.779592924582,1.90959985783769,0,0
85.322514,27.67949,363,399.173889980275,1.41312442563675,0,0
85.3225426,27.6793877,363,399.173889980275,1.41312442563675,0,0
85.3171396,27.6817164,404,350.760743655931,1.25029732072703,0,0
85.3170873,27.6813927,404,350.760743655931,1.25029732072703,0,0
85.311216,27.7100277,254,488.420454051532,2.12610060174722,0,0
85.3766386,27.6684748,283,471.115465915498,1.87875392097618,0,0
85.3119285,27.7059815,254,488.420454051532,2.12610060174722,0,0
85.375924,27.6678113,283,471.115465915498,1.87875392097618,0,0
85.3683969,27.6654765,290,466.235060536893,1.82696518997886,0,0
85.36859,27.6654273,290,466.235060536893,1.82696518997886,0,0
85.3697385,27.6621559,313,448.233975365419,1.67421357912001,0,0
85.3663339,27.6651073,290,466.235060536893,1.82696518997886,0,0
85.3699046,27.668568,290,466.235060536893,1.82696518997886,0,0
85.365712,27.6696678,290,466.235060536893,1.82696518997886,0,0
85.3047775,27.6899642,226,500.943882263416,2.43004058979551,0,0
85.3128458,27.6904028,237,496.48439301783,2.30144963053497,0,0
85.3113088,27.6909026,226,500.943882263416,2.43004058979551,0,0
85.3127972,27.6903227,237,496.48439301783,2.30144963053497,0,0
85.3046761,27.6899007,226,500.943882263416,2.43004058979551,0,0
85.3130881,27.6902682,237,496.48439301783,2.30144963053497,0,0
85.3130065,27.6904547,237,496.48439301783,2.30144963053497,0,0
85.3181915,27.6761406,354,408.92781014418,1.45429948543012,0,0
85.3168787,27.6754271,354,408.92781014418,1.45429948543012,0,0
85.3239853,27.6794588,363,399.173889980275,1.41312442563675,0,0
85.3164664,27.6755711,354,408.92781014418,1.45429948543012,0,0
85.3102292,27.6772964,435,311.349484087633,1.14889905509604,0,0
85.3071148,27.6794443,399,356.949798742519,1.26823749716274,0,0
85.3071855,27.6796629,399,356.949798742519,1.26823749716274,0,0
85.3048132,27.6813307,399,356.949798742519,1.26823749716274,0,0
85.3066431,27.6805592,399,356.949798742519,1.26823749716274,0,0
85.3101561,27.6774065,435,311.349484087633,1.14889905509604,0,0
85.302953,27.6881319,302,457.21896412422,1.74415725770341,0,0
85.3073182,27.6836724,399,356.949798742519,1.26823749716274,0,0
85.3074759,27.6837242,399,356.949798742519,1.26823749716274,0,0
85.3474312,27.6797584,250,490.450794774234,2.16506137539656,0,0
85.3475588,27.67986,250,490.450794774234,2.16506137539656,0,0
85.3474947,27.6799821,250,490.450794774234,2.16506137539656,0,0
85.3475321,27.681519,250,490.450794774234,2.16506137539656,0,0
85.347655,27.6828481,250,490.450794774234,2.16506137539656,0,0
85.3262687,27.7021715,313,448.233975365419,1.67421357912001,0,0
85.326309,27.7022914,313,448.233975365419,1.67421357912001,0,0
85.3261715,27.7032736,313,448.233975365419,1.67421357912001,0,0
85.301356,27.6744572,308,452.403091950735,1.70534229186466,0,0
85.2968,27.6857198,188,512.31935563172,2.99969433313639,0,0
85.2958026,27.6860632,406,348.268229523865,1.24325381280856,0,0
85.2977551,27.6860716,188,512.31935563172,2.99969433313639,0,0
85.3051814,27.6743047,435,311.349484087633,1.14889905509604,0,0
85.2961357,27.686165,188,512.31935563172,2.99969433313639,0,0
85.300048,27.6775307,308,452.403091950735,1.70534229186466,0,0
85.3000436,27.6774613,308,452.403091950735,1.70534229186466,0,0
85.3028734,27.6837665,188,512.31935563172,2.99969433313639,0,0
85.2670591,27.6664027,497,232.532819652206,0.986465437260927,0,0
85.2667712,27.666721,497,232.532819652206,0.986465437260927,0,0
85.2759657,27.6544789,579,144.084327390443,0.828341281044258,0,0
85.254053,27.6620634,900,15.4580116559365,0.500103796430675,0,0
85.2541478,27.6619291,900,15.4580116559365,0.500103796430675,0,0
85.2824385,27.6693763,526,198.405464978549,0.924497818906473,0,0
85.2827615,27.6694304,526,198.405464978549,0.924497818906473,0,0
85.2821029,27.6693758,526,198.405464978549,0.924497818906473,0,0
85.2818055,27.6712564,522,202.950054579393,0.932606690561848,0,0
85.3604476,27.7399465,417,334.411024303637,1.20580737371745,0,0
85.3588903,27.7353338,386,372.716509261145,1.3172181482592,0,0
85.3589271,27.7356817,386,372.716509261145,1.3172181482592,0,0
85.3587872,27.7309958,386,372.716509261145,1.3172181482592,0,0
85.3605403,27.7401022,417,334.411024303637,1.20580737371745,0,0
85.3598404,27.7312219,386,372.716509261145,1.3172181482592,0,0
85.3612543,27.7401978,417,334.411024303637,1.20580737371745,0,0
85.3589778,27.7354043,386,372.716509261145,1.3172181482592,0,0
85.3585965,27.7309267,386,372.716509261145,1.3172181482592,0,0
85.3559177,27.7448348,417,334.411024303637,1.20580737371745,0,0
85.3570237,27.7436482,417,334.411024303637,1.20580737371745,0,0
85.3557188,27.7449646,417,334.411024303637,1.20580737371745,0,0
85.3601187,27.7449755,417,334.411024303637,1.20580737371745,0,0
85.3623275,27.7345436,386,372.716509261145,1.3172181482592,0,0
85.2839474,27.6511311,536,187.298035759097,0.904792647548374,0,0
85.280107,27.6525549,536,187.298035759097,0.904792647548374,0,0
85.280144,27.6523397,536,187.298035759097,0.904792647548374,0,0
85.2766746,27.6752701,353,409.988564931238,1.45901352984779,0,0
85.2740677,27.6746611,353,409.988564931238,1.45901352984779,0,0
85.2759497,27.6745126,353,409.988564931238,1.45901352984779,0,0
85.3334553,27.6699489,415,336.947309814176,1.21245759843615,0,0
85.278012,27.6745112,353,409.988564931238,1.45901352984779,0,0
85.2839404,27.672424,522,202.950054579393,0.932606690561848,0,0
85.2785628,27.6756605,353,409.988564931238,1.45901352984779,0,0
85.3284855,27.6723157,449,293.268498337579,1.10801022477951,0,0
85.3324539,27.6721013,356,406.792237747903,1.44495653843619,0,0
85.3490739,27.7039173,377,383.31051273228,1.35325324626731,0,0
85.3517663,27.7051308,298,460.315640500052,1.77096580699043,0,0
85.3492496,27.7031172,377,383.31051273228,1.35325324626731,0,0
85.3491912,27.7037405,377,383.31051273228,1.35325324626731,0,0
85.3460421,27.7013827,377,383.31051273228,1.35325324626731,0,0
85.3494579,27.7032111,377,383.31051273228,1.35325324626731,0,0
85.3501581,27.7015122,377,383.31051273228,1.35325324626731,0,0
85.3476159,27.7001263,377,383.31051273228,1.35325324626731,0,0
85.347594,27.7024669,377,383.31051273228,1.35325324626731,0,0
85.348759,27.7047533,298,460.315640500052,1.77096580699043,0,0
85.3266675,27.6721416,449,293.268498337579,1.10801022477951,0,0
85.326765,27.6721509,449,293.268498337579,1.10801022477951,0,0
85.3267205,27.6722318,449,293.268498337579,1.10801022477951,0,0
85.2841061,27.7032465,314,447.383238257792,1.6681152964522,0,0
85.2859403,27.703062,314,447.383238257792,1.6681152964522,0,0
85.2860926,27.699566,314,447.383238257792,1.6681152964522,0,0
85.2868073,27.7023967,314,447.383238257792,1.6681152964522,0,0
85.2866944,27.7024302,314,447.383238257792,1.6681152964522,0,0
85.2866238,27.7020389,314,447.383238257792,1.6681152964522,0,0
85.2867314,27.7022132,314,447.383238257792,1.6681152964522,0,0
85.2883481,27.6991669,321,441.2715005146,1.62656650602995,0,0
85.2871794,27.6993143,314,447.383238257792,1.6681152964522,0,0
85.2872016,27.6993707,314,447.383238257792,1.6681152964522,0,0
85.3259646,27.6584269,305,454.836613412164,1.72454513794061,0,0
85.326125,27.6591158,305,454.836613412164,1.72454513794061,0,0
85.3258577,27.6589256,305,454.836613412164,1.72454513794061,0,0
85.326339,27.6581921,305,454.836613412164,1.72454513794061,0,0
85.3258356,27.6456128,493,237.432887245864,0.995627094013633,0,0
85.3258255,27.6457098,493,237.432887245864,0.995627094013633,0,0
85.3260045,27.6457924,493,237.432887245864,0.995627094013633,0,0
85.3260113,27.6733761,449,293.268498337579,1.10801022477951,0,0
85.3124558,27.6889897,226,500.943882263416,2.43004058979551,0,0
85.3124318,27.6888967,226,500.943882263416,2.43004058979551,0,0
85.3211298,27.6546448,305,454.836613412164,1.72454513794061,0,0
85.3226048,27.6563565,305,454.836613412164,1.72454513794061,0,0
85.3225089,27.6565121,305,454.836613412164,1.72454513794061,0,0
85.2838515,27.693333,324,438.569020575071,1.60934846655548,0,0
85.283759,27.6934325,324,438.569020575071,1.60934846655548,0,0
85.2841448,27.6946911,324,438.569020575071,1.60934846655548,0,0
85.3140761,27.6448716,437,308.769553249754,1.14288575142792,0,0
85.317795,27.6574359,368,393.600592817653,1.39118112805038,0,0
85.3140124,27.6450022,437,308.769553249754,1.14288575142792,0,0
85.3177765,27.6572905,368,393.600592817653,1.39118112805038,0,0
85.3142494,27.6450417,437,308.769553249754,1.14288575142792,0,0
85.3157757,27.6496658,317,444.797378813845,1.65006778796609,0,0
85.3177112,27.6506033,317,444.797378813845,1.65006778796609,0,0
85.3171079,27.6512911,317,444.797378813845,1.65006778796609,0,0
85.3144369,27.6450818,437,308.769553249754,1.14288575142792,0,0
85.317739,27.6507098,317,444.797378813845,1.65006778796609,0,0
85.3167898,27.6599486,368,393.600592817653,1.39118112805038,0,0
85.285877,27.6917331,324,438.569020575071,1.60934846655548,0,0
85.2856357,27.6919742,324,438.569020575071,1.60934846655548,0,0
85.285668,27.6917734,324,438.569020575071,1.60934846655548,0,0
85.3236986,27.5964952,476,258.661896526822,1.03640912559756,0,0
85.3237892,27.5967409,476,258.661896526822,1.03640912559756,0,0
85.3241691,27.5979093,476,258.661896526822,1.03640912559756,0,0
85.3240623,27.5978096,476,258.661896526822,1.03640912559756,0,0
85.3290645,27.5961235,476,258.661896526822,1.03640912559756,0,0
85.326656,27.6051393,367,394.723732678529,1.39551852096353,0,0
85.3273733,27.6046478,367,394.723732678529,1.39551852096353,0,0
85.3272294,27.6046927,367,394.723732678529,1.39551852096353,0,0
85.3319018,27.6090201,462,276.517589079197,1.07241569707264,0,0
85.3319299,27.6088666,462,276.517589079197,1.07241569707264,0,0
85.3062957,27.6673843,464,273.951913319573,1.06712922145329,0,0
85.3050418,27.6640327,464,273.951913319573,1.06712922145329,0,0
85.3036629,27.6673541,346,417.27942878287,1.4928305881183,0,0
85.304724,27.6639623,464,273.951913319573,1.06712922145329,0,0
85.3041199,27.6638182,346,417.27942878287,1.4928305881183,0,0
85.3049819,27.6641532,464,273.951913319573,1.06712922145329,0,0
85.2782709,27.6931994,451,290.685704417985,1.10239089678403,0,0
85.2780326,27.6946589,451,290.685704417985,1.10239089678403,0,0
85.2806016,27.6935701,324,438.569020575071,1.60934846655548,0,0
85.2804759,27.6935595,324,438.569020575071,1.60934846655548,0,0
85.2805982,27.6936972,324,438.569020575071,1.60934846655548,0,0
85.2807479,27.6940888,324,438.569020575071,1.60934846655548,0,0
85.2802702,27.6935655,324,438.569020575071,1.60934846655548,0,0
85.2804509,27.6936938,324,438.569020575071,1.60934846655548,0,0
85.2781337,27.6946083,451,290.685704417985,1.10239089678403,0,0
85.3491683,27.6975052,377,383.31051273228,1.35325324626731,0,0
85.3492645,27.6974214,377,383.31051273228,1.35325324626731,0,0
85.3509241,27.6904701,282,471.789971064271,1.88637747660492,0,0
85.3334374,27.7504138,432,315.214996490475,1.15803097448006,0,0
85.3334728,27.7505243,432,315.214996490475,1.15803097448006,0,0
85.3358404,27.7466806,432,315.214996490475,1.15803097448006,0,0
85.3276856,27.7457801,425,324.205884072816,1.17987675811829,0,0
85.32778,27.7457242,425,324.205884072816,1.17987675811829,0,0
85.3307815,27.7489391,432,315.214996490475,1.15803097448006,0,0
85.3487756,27.6977559,377,383.31051273228,1.35325324626731,0,0
85.34759,27.6984633,377,383.31051273228,1.35325324626731,0,0
85.3474735,27.6984145,377,383.31051273228,1.35325324626731,0,0
85.3476245,27.6982838,377,383.31051273228,1.35325324626731,0,0
85.2794009,27.6968118,314,447.383238257792,1.6681152964522,0,0
85.2792584,27.6969917,314,447.383238257792,1.6681152964522,0,0
85.2705833,27.6962152,560,162.230898291714,0.860570549043372,0,0
85.279221,27.6969129,314,447.383238257792,1.6681152964522,0,0
85.2745726,27.6935079,451,290.685704417985,1.10239089678403,0,0
85.2703657,27.696213,560,162.230898291714,0.860570549043372,0,0
85.2749115,27.6977169,413,339.476667471819,1.21917689357765,0,0
85.278359,27.6947668,451,290.685704417985,1.10239089678403,0,0
85.3377639,27.6799574,308,452.403091950735,1.70534229186466,0,0
85.3378264,27.6800764,308,452.403091950735,1.70534229186466,0,0
85.3207774,27.6669705,340,423.335762853123,1.52300630453384,0,0
85.3198449,27.6669677,340,423.335762853123,1.52300630453384,0,0
85.3204759,27.6668098,340,423.335762853123,1.52300630453384,0,0
85.3200893,27.667065,340,423.335762853123,1.52300630453384,0,0
85.3201118,27.6658369,340,423.335762853123,1.52300630453384,0,0
85.3208756,27.6657522,388,370.32452103848,1.30945352209359,0,0
85.3202747,27.6657807,340,423.335762853123,1.52300630453384,0,0
85.3201664,27.6656468,340,423.335762853123,1.52300630453384,0,0
85.3200325,27.6648983,340,423.335762853123,1.52300630453384,0,0
85.3200443,27.6647447,340,423.335762853123,1.52300630453384,0,0
85.3193875,27.6618564,368,393.600592817653,1.39118112805038,0,0
85.3196398,27.6635589,340,423.335762853123,1.52300630453384,0,0
85.3166777,27.6646058,340,423.335762853123,1.52300630453384,0,0
85.3165395,27.6646385,340,423.335762853123,1.52300630453384,0,0
85.3164737,27.666886,340,423.335762853123,1.52300630453384,0,0
85.346728,27.7040321,377,383.31051273228,1.35325324626731,0,0
85.370192,27.6964496,303,456.43054095135,1.73757362298009,0,0
85.3700486,27.6966019,303,456.43054095135,1.73757362298009,0,0
85.3694714,27.6966138,303,456.43054095135,1.73757362298009,0,0
85.3696377,27.6966589,303,456.43054095135,1.73757362298009,0,0
85.3742819,27.6969375,359,403.55425879696,1.43115124608221,0,0
85.3743128,27.6968076,359,403.55425879696,1.43115124608221,0,0
85.3467482,27.7053565,298,460.315640500052,1.77096580699043,0,0
85.2833493,27.6918402,324,438.569020575071,1.60934846655548,0,0
85.2857014,27.6945747,324,438.569020575071,1.60934846655548,0,0
85.3194577,27.6701731,340,423.335762853123,1.52300630453384,0,0
85.3192585,27.6706878,340,423.335762853123,1.52300630453384,0,0
85.3190933,27.6703611,340,423.335762853123,1.52300630453384,0,0
85.3183353,27.6690437,340,423.335762853123,1.52300630453384,0,0
85.3180753,27.6691367,340,423.335762853123,1.52300630453384,0,0
85.3184761,27.6696686,340,423.335762853123,1.52300630453384,0,0
85.318821,27.6697264,340,423.335762853123,1.52300630453384,0,0
85.3636954,27.6866877,307,453.219942329701,1.711698541702,0,0
85.3581918,27.6886704,354,408.92781014418,1.45429948543012,0,0
85.3638196,27.6865665,307,453.219942329701,1.711698541702,0,0
85.3579047,27.6886712,354,408.92781014418,1.45429948543012,0,0
85.357999,27.6886209,354,408.92781014418,1.45429948543012,0,0
85.2798562,27.6823824,488,243.612812731662,1.0073057333035,0,0
85.2763027,27.6799284,492,238.664138195734,0.997942467959815,0,0
85.2717537,27.682483,492,238.664138195734,0.997942467959815,0,0
85.2721016,27.6825126,492,238.664138195734,0.997942467959815,0,0
85.2719281,27.6824977,492,238.664138195734,0.997942467959815,0,0
85.3515547,27.7141474,245,492.87233972936,2.21568277627367,0,0
85.3970242,27.7356462,400,355.717035712287,1.26461099127579,0,0
85.4012831,27.7407163,267,481.234319908631,2.00809705493041,0,0
85.4000858,27.7398881,267,481.234319908631,2.00809705493041,0,0
85.4013118,27.7408677,267,481.234319908631,2.00809705493041,0,0
85.3999661,27.7398903,267,481.234319908631,2.00809705493041,0,0
85.401232,27.7405962,267,481.234319908631,2.00809705493041,0,0
85.399759,27.7398,267,481.234319908631,2.00809705493041,0,0
85.386972,27.7397156,538,185.12163203103,0.900945787153445,0,0
85.3871784,27.7400903,538,185.12163203103,0.900945787153445,0,0
85.4221799,27.7564805,721,54.5508238896179,0.644518873523615,0,0
85.3872379,27.7397533,538,185.12163203103,0.900945787153445,0,0
85.4217457,27.75672,721,54.5508238896179,0.644518873523615,0,0
85.387216,27.7398857,538,185.12163203103,0.900945787153445,0,0
85.3870949,27.7397773,538,185.12163203103,0.900945787153445,0,0
85.3871819,27.7401814,538,185.12163203103,0.900945787153445,0,0
85.3871213,27.7396329,538,185.12163203103,0.900945787153445,0,0
85.4073011,27.7443951,306,454.03111816437,1.71809933729579,0,0
85.4068846,27.7445296,306,454.03111816437,1.71809933729579,0,0
85.4145741,27.7526554,525,199.536308946721,0.926512619805237,0,0
85.414464,27.7526945,525,199.536308946721,0.926512619805237,0,0
85.4069719,27.7444495,306,454.03111816437,1.71809933729579,0,0
85.4071532,27.7442898,306,454.03111816437,1.71809933729579,0,0
85.4042342,27.7457872,306,454.03111816437,1.71809933729579,0,0
85.4044258,27.7459562,547,175.521018751928,0.884007767188516,0,0
85.4042483,27.7481869,547,175.521018751928,0.884007767188516,0,0
85.3307192,27.6671,415,336.947309814176,1.21245759843615,0,0
85.3295152,27.6672228,415,336.947309814176,1.21245759843615,0,0
85.3293752,27.6671961,415,336.947309814176,1.21245759843615,0,0
85.326171,27.6669769,388,370.32452103848,1.30945352209359,0,0
85.3274899,27.6670724,388,370.32452103848,1.30945352209359,0,0
85.3278345,27.6663666,388,370.32452103848,1.30945352209359,0,0
85.3269008,27.6674342,388,370.32452103848,1.30945352209359,0,0
85.3276286,27.6665049,388,370.32452103848,1.30945352209359,0,0
85.327113,27.6674928,388,370.32452103848,1.30945352209359,0,0
