lon lat pga(cm/s/s)
84.9686 26.8835 14.8251
84.9853 26.8835 14.4943
85.002 26.8835 14.2765
85.0187 26.8835 14.2783
85.0354 26.8835 14.4309
85.0521 26.8835 14.6217
85.0688 26.8835 14.7384
85.0855 26.8835 14.7197
85.1022 26.8835 14.7094
85.1189 26.8835 14.9026
85.1356 26.8835 15.4942
85.1523 26.8835 16.5766
85.169 26.8835 17.8307
85.1857 26.8835 18.8345
85.2024 26.8835 19.1662
85.2191 26.8835 18.5567
85.2358 26.8835 17.3489
85.2525 26.8835 16.0386
85.2692 26.8835 15.1214
85.2859 26.8835 14.9592
85.3026 26.8835 15.3784
85.3193 26.8835 16.0713
85.336 26.8835 16.7304
85.3527 26.8835 17.1086
85.3694 26.8835 17.202
85.3861 26.8835 17.0669
85.4028 26.8835 16.7598
85.4195 26.8835 16.353
85.4362 26.8835 15.9808
85.4529 26.8835 15.7934
85.4696 26.8835 15.9409
85.4863 26.8835 16.513
85.503 26.8835 17.3579
85.5197 26.8835 18.2634
85.5364 26.8835 19.0173
85.5531 26.8835 19.455
85.5698 26.8835 19.6015
85.5865 26.8835 19.5294
85.6032 26.8835 19.3113
85.6199 26.8835 19.0128
85.6366 26.8835 18.6722
85.6533 26.8835 18.3211
85.67 26.8835 17.9908
85.6867 26.8835 17.71
85.7034 26.8835 17.4951
85.7201 26.8835 17.36
85.7368 26.8835 17.3181
85.7535 26.8835 17.3816
85.7702 26.8835 17.5556
85.7869 26.8835 17.8437
85.8036 26.8835 18.2495
85.8203 26.8835 18.756
85.837 26.8835 19.2643
85.8537 26.8835 19.6552
85.8704 26.8835 19.8093
85.8871 26.8835 19.6636
85.9038 26.8835 19.3793
85.9205 26.8835 19.1744
85.9372 26.8835 19.2664
85.9539 26.8835 19.7794
85.9706 26.8835 20.464
85.9873 26.8835 20.9769
86.004 26.8835 20.9751
86.0207 26.8835 20.2475
86.0374 26.8835 19.111
86.0541 26.8835 18.0148
86.0708 26.8835 17.408
86.0875 26.8835 17.5908
86.1042 26.8835 18.2682
86.1209 26.8835 18.9961
86.1376 26.8835 19.3308
86.1543 26.8835 18.9522
86.171 26.8835 18.0363
86.1877 26.8835 16.8829
86.2044 26.8835 15.792
86.2211 26.8835 15.0054
86.2378 26.8835 14.5336
86.2545 26.8835 14.329
86.2712 26.8835 14.344
86.2879 26.8835 14.5194
86.3046 26.8835 14.7495
86.3213 26.8835 14.9167
86.338 26.8835 14.9036
86.3547 26.8835 14.6365
86.3714 26.8835 14.2162
86.3881 26.8835 13.7874
86.4048 26.8835 13.4946
86.4215 26.8835 13.4406
86.4382 26.8835 13.5603
86.4549 26.8835 13.7467
86.4716 26.8835 13.893
86.4883 26.8835 13.9233
86.505 26.8835 13.8867
86.5217 26.8835 13.8633
86.5384 26.8835 13.9332
86.5551 26.8835 14.1401
86.5718 26.8835 14.3823
86.5885 26.8835 14.5213
86.6052 26.8835 14.4189
86.6219 26.8835 13.9837
86.6386 26.8835 13.3127
86.6553 26.8835 12.5496
86.672 26.8835 11.8382
86.6887 26.8835 11.3019
86.7054 26.8835 10.9834
86.7221 26.8835 10.9046
86.7388 26.8835 11.0876
86.7555 26.8835 11.5139
86.7722 26.8835 12.0013
86.7889 26.8835 12.327
86.8056 26.8835 12.268
86.8223 26.8835 11.6942
86.839 26.8835 10.8464
86.8557 26.8835 10.0579
86.8724 26.8835 9.6622
86.8891 26.8835 9.893
86.9058 26.8835 10.5855
86.9225 26.8835 11.475
86.9392 26.8835 12.2969
86.9559 26.8835 12.7866
86.9726 26.8835 12.6795
86.9893 26.8835 11.711
84.0 26.9002 8.2416
84.0167 26.9002 8.4331
84.0334 26.9002 8.622
84.0501 26.9002 8.8155
84.0668 26.9002 9.0206
84.0835 26.9002 9.2446
84.1002 26.9002 9.4947
84.1169 26.9002 9.778
84.1336 26.9002 10.1017
84.1503 26.9002 10.4568
84.167 26.9002 10.7697
84.1837 26.9002 10.9508
84.2004 26.9002 10.9103
84.2171 26.9002 10.6018
84.2338 26.9002 10.152
84.2505 26.9002 9.7308
84.2672 26.9002 9.5082
84.2839 26.9002 9.5996
84.3006 26.9002 9.9021
84.3173 26.9002 10.2581
84.334 26.9002 10.5102
84.3507 26.9002 10.5466
84.3674 26.9002 10.4386
84.3841 26.9002 10.3033
84.4008 26.9002 10.2578
84.4175 26.9002 10.3815
84.4342 26.9002 10.6023
84.4509 26.9002 10.8105
84.4676 26.9002 10.8966
84.4843 26.9002 10.7981
84.501 26.9002 10.6416
84.5177 26.9002 10.6014
84.5344 26.9002 10.8513
84.5511 26.9002 11.4854
84.5678 26.9002 12.2773
84.5845 26.9002 12.9208
84.6012 26.9002 13.1094
84.6179 26.9002 12.6586
84.6346 26.9002 11.872
84.6513 26.9002 11.1749
84.668 26.9002 10.9927
84.6847 26.9002 11.6049
84.7014 26.9002 12.7072
84.7181 26.9002 13.8495
84.7348 26.9002 14.5816
84.7515 26.9002 14.5849
84.7682 26.9002 14.0669
84.7849 26.9002 13.3665
84.8016 26.9002 12.8226
84.8183 26.9002 12.6952
84.835 26.9002 12.9284
84.8517 26.9002 13.3871
84.8684 26.9002 13.9364
84.8851 26.9002 14.4599
84.9018 26.9002 14.9155
84.9185 26.9002 15.2799
84.9352 26.9002 15.5297
84.9519 26.9002 15.6526
84.9686 26.9002 15.6816
84.9853 26.9002 15.6608
85.002 26.9002 15.6345
85.0187 26.9002 15.6322
85.0354 26.9002 15.6265
85.0521 26.9002 15.5754
85.0688 26.9002 15.4368
85.0855 26.9002 15.2031
85.1022 26.9002 15.0048
85.1189 26.9002 15.0065
85.1356 26.9002 15.373
85.1523 26.9002 16.1853
85.169 26.9002 17.1892
85.1857 26.9002 18.0469
85.2024 26.9002 18.4204
85.2191 26.9002 18.0865
85.2358 26.9002 17.281
85.2525 26.9002 16.3542
85.2692 26.9002 15.6565
85.2859 26.9002 15.4539
85.3026 26.9002 15.6752
85.3193 26.9002 16.1647
85.336 26.9002 16.7668
85.3527 26.9002 17.3382
85.3694 26.9002 17.7843
85.3861 26.9002 18.0229
85.4028 26.9002 17.972
85.4195 26.9002 17.5997
85.4362 26.9002 17.0763
85.4529 26.9002 16.6225
85.4696 26.9002 16.459
85.4863 26.9002 16.741
85.503 26.9002 17.3621
85.5197 26.9002 18.1501
85.5364 26.9002 18.9332
85.5531 26.9002 19.5632
85.5698 26.9002 19.9878
85.5865 26.9002 20.1787
85.6032 26.9002 20.1075
85.6199 26.9002 19.7752
85.6366 26.9002 19.2997
85.6533 26.9002 18.8283
85.67 26.9002 18.5084
85.6867 26.9002 18.4455
85.7034 26.9002 18.5789
85.7201 26.9002 18.8065
85.7368 26.9002 19.0257
85.7535 26.9002 19.1623
85.7702 26.9002 19.253
85.7869 26.9002 19.3625
85.8036 26.9002 19.5557
85.8203 26.9002 19.8657
85.837 26.9002 20.1996
85.8537 26.9002 20.4331
85.8704 26.9002 20.4417
85.8871 26.9002 20.1754
85.9038 26.9002 19.8816
85.9205 26.9002 19.8823
85.9372 26.9002 20.4992
85.9539 26.9002 21.8852
85.9706 26.9002 23.5177
85.9873 26.9002 24.705
86.004 26.9002 24.7555
86.0207 26.9002 23.2477
86.0374 26.9002 20.8414
86.0541 26.9002 18.4664
86.0708 26.9002 17.0526
86.0875 26.9002 17.234
86.1042 26.9002 18.461
86.1209 26.9002 19.8881
86.1376 26.9002 20.6698
86.1543 26.9002 20.1963
86.171 26.9002 18.8009
86.1877 26.9002 17.0527
86.2044 26.9002 15.5207
86.2211 26.9002 14.6482
86.2378 26.9002 14.3753
86.2545 26.9002 14.5164
86.2712 26.9002 14.8857
86.2879 26.9002 15.3099
86.3046 26.9002 15.6652
86.3213 26.9002 15.8399
86.338 26.9002 15.7226
86.3547 26.9002 15.2524
86.3714 26.9002 14.5717
86.3881 26.9002 13.8736
86.4048 26.9002 13.3512
86.4215 26.9002 13.1458
86.4382 26.9002 13.1919
86.4549 26.9002 13.3724
86.4716 26.9002 13.5698
86.4883 26.9002 13.6992
86.505 26.9002 13.8045
86.5217 26.9002 13.9618
86.5384 26.9002 14.2473
86.5551 26.9002 14.694
86.5718 26.9002 15.1617
86.5885 26.9002 15.4672
86.6052 26.9002 15.4272
86.6219 26.9002 14.9217
86.6386 26.9002 14.0838
86.6553 26.9002 13.1098
86.672 26.9002 12.1961
86.6887 26.9002 11.5093
86.7054 26.9002 11.0978
86.7221 26.9002 10.9804
86.7388 26.9002 11.1757
86.7555 26.9002 11.6604
86.7722 26.9002 12.2423
86.7889 26.9002 12.6868
86.8056 26.9002 12.7596
86.8223 26.9002 12.3148
86.839 26.9002 11.5613
86.8557 26.9002 10.7964
86.8724 26.9002 10.3175
86.8891 26.9002 10.3382
86.9058 26.9002 10.7368
86.9225 26.9002 11.3082
86.9392 26.9002 11.8468
86.9559 26.9002 12.1475
86.9726 26.9002 12.0047
86.9893 26.9002 11.2132
84.0 26.9169 8.7141
84.0167 26.9169 9.1087
84.0334 26.9169 9.4229
84.0501 26.9169 9.6757
84.0668 26.9169 9.8858
84.0835 26.9169 10.0722
84.1002 26.9169 10.2537
84.1169 26.9169 10.4491
84.1336 26.9169 10.6773
84.1503 26.9169 10.9382
84.167 26.9169 11.1557
84.1837 26.9169 11.2348
84.2004 26.9169 11.0806
84.2171 26.9169 10.6468
84.2338 26.9169 10.083
84.2505 26.9169 9.5877
84.2672 26.9169 9.3592
84.2839 26.9169 9.529
84.3006 26.9169 9.9604
84.3173 26.9169 10.4501
84.334 26.9169 10.7944
84.3507 26.9169 10.8489
84.3674 26.9169 10.7059
84.3841 26.9169 10.5167
84.4008 26.9169 10.4326
84.4175 26.9169 10.556
84.4342 26.9169 10.7928
84.4509 26.9169 10.9997
84.4676 26.9169 11.0336
84.4843 26.9169 10.8127
84.501 26.9169 10.5005
84.5177 26.9169 10.3218
84.5344 26.9169 10.5014
84.5511 26.9169 11.1698
84.5678 26.9169 12.0793
84.5845 26.9169 12.8877
84.6012 26.9169 13.2529
84.6179 26.9169 12.9588
84.6346 26.9169 12.2933
84.6513 26.9169 11.6704
84.668 26.9169 11.5042
84.6847 26.9169 12.0691
84.7014 26.9169 13.0814
84.7181 26.9169 14.1178
84.7348 26.9169 14.7552
84.7515 26.9169 14.6979
84.7682 26.9169 14.1614
84.7849 26.9169 13.4887
84.8016 26.9169 13.0227
84.8183 26.9169 13.0195
84.835 26.9169 13.3866
84.8517 26.9169 13.9445
84.8684 26.9169 14.5137
84.8851 26.9169 14.9544
84.9018 26.9169 15.2851
84.9185 26.9169 15.5643
84.9352 26.9169 15.8502
84.9519 26.9169 16.1809
84.9686 26.9169 16.5141
84.9853 26.9169 16.7872
85.002 26.9169 16.9377
85.0187 26.9169 16.9197
85.0354 26.9169 16.7542
85.0521 26.9169 16.479
85.0688 26.9169 16.1317
85.0855 26.9169 15.7619
85.1022 26.9169 15.4664
85.1189 26.9169 15.3538
85.1356 26.9169 15.5328
85.1523 26.9169 16.056
85.169 26.9169 16.7525
85.1857 26.9169 17.3951
85.2024 26.9169 17.7569
85.2191 26.9169 17.6813
85.2358 26.9169 17.293
85.2525 26.9169 16.787
85.2692 26.9169 16.3583
85.2859 26.9169 16.1652
85.3026 26.9169 16.2185
85.3193 26.9169 16.492
85.336 26.9169 16.9599
85.3527 26.9169 17.5735
85.3694 26.9169 18.1943
85.3861 26.9169 18.6612
85.4028 26.9169 18.8132
85.4195 26.9169 18.5531
85.4362 26.9169 18.0395
85.4529 26.9169 17.4952
85.4696 26.9169 17.1425
85.4863 26.9169 17.1517
85.503 26.9169 17.4821
85.5197 26.9169 18.0409
85.5364 26.9169 18.735
85.5531 26.9169 19.4661
85.5698 26.9169 20.1153
85.5865 26.9169 20.558
85.6032 26.9169 20.67
85.6199 26.9169 20.3857
85.6366 26.9169 19.8745
85.6533 26.9169 19.3646
85.67 26.9169 19.0842
85.6867 26.9169 19.1927
85.7034 26.9169 19.574
85.7201 26.9169 20.0432
85.7368 26.9169 20.4155
85.7535 26.9169 20.5573
85.7702 26.9169 20.541
85.7869 26.9169 20.4903
85.8036 26.9169 20.529
85.8203 26.9169 20.7345
85.837 26.9169 20.9977
85.8537 26.9169 21.1632
85.8704 26.9169 21.0757
85.8871 26.9169 20.6787
85.9038 26.9169 20.3115
85.9205 26.9169 20.4125
85.9372 26.9169 21.4199
85.9539 26.9169 23.5331
85.9706 26.9169 25.9958
85.9873 26.9169 27.8125
86.004 26.9169 27.9881
86.0207 26.9169 25.9121
86.0374 26.9169 22.5146
86.0541 26.9169 19.1109
86.0708 26.9169 17.0159
86.0875 26.9169 17.1343
86.1042 26.9169 18.7293
86.1209 26.9169 20.6532
86.1376 26.9169 21.7588
86.1543 26.9169 21.2173
86.171 26.9169 19.4743
86.1877 26.9169 17.2943
86.2044 26.9169 15.4415
86.2211 26.9169 14.5054
86.2378 26.9169 14.3752
86.2545 26.9169 14.7651
86.2712 26.9169 15.3895
86.2879 26.9169 15.9931
86.3046 26.9169 16.4428
86.3213 26.9169 16.6361
86.338 26.9169 16.4702
86.3547 26.9169 15.8945
86.3714 26.9169 15.0656
86.3881 26.9169 14.192
86.4048 26.9169 13.4821
86.4215 26.9169 13.0949
86.4382 26.9169 12.9904
86.4549 26.9169 13.0792
86.4716 26.9169 13.2717
86.4883 26.9169 13.499
86.505 26.9169 13.7747
86.5217 26.9169 14.1329
86.5384 26.9169 14.6078
86.5551 26.9169 15.1976
86.5718 26.9169 15.7567
86.5885 26.9169 16.1037
86.6052 26.9169 16.0569
86.6219 26.9169 15.5006
86.6386 26.9169 14.5813
86.6553 26.9169 13.5115
86.672 26.9169 12.5034
86.6887 26.9169 11.7373
86.7054 26.9169 11.2653
86.7221 26.9169 11.1073
86.7388 26.9169 11.2835
86.7555 26.9169 11.7719
86.7722 26.9169 12.3842
86.7889 26.9169 12.8899
86.8056 26.9169 13.0588
86.8223 26.9169 12.7405
86.839 26.9169 12.1037
86.8557 26.9169 11.397
86.8724 26.9169 10.8691
86.8891 26.9169 10.7031
86.9058 26.9169 10.8211
86.9225 26.9169 11.0798
86.9392 26.9169 11.3358
86.9559 26.9169 11.4459
86.9726 26.9169 11.2668
86.9893 26.9169 10.6551
84.0 26.9336 9.29
84.0167 26.9336 9.7286
84.0334 26.9336 10.0793
84.0501 26.9336 10.3578
84.0668 26.9336 10.58
84.0835 26.9336 10.7615
84.1002 26.9336 10.9182
84.1169 26.9336 11.0658
84.1336 26.9336 11.22
84.1503 26.9336 11.3801
84.167 26.9336 11.4791
84.1837 26.9336 11.4335
84.2004 26.9336 11.16
84.2171 26.9336 10.6243
84.2338 26.9336 9.9892
84.2505 26.9336 9.4671
84.2672 26.9336 9.27
84.2839 26.9336 9.5338
84.3006 26.9336 10.089
84.3173 26.9336 10.6896
84.334 26.9336 11.09
84.3507 26.9336 11.1184
84.3674 26.9336 10.8999
84.3841 26.9336 10.634
84.4008 26.9336 10.52
84.4175 26.9336 10.6927
84.4342 26.9336 11.0288
84.4509 26.9336 11.3405
84.4676 26.9336 11.44
84.4843 26.9336 11.2122
84.501 26.9336 10.8335
84.5177 26.9336 10.5531
84.5344 26.9336 10.62
84.5511 26.9336 11.1876
84.5678 26.9336 12.0258
84.5845 26.9336 12.8086
84.6012 26.9336 13.21
84.6179 26.9336 13.02
84.6346 26.9336 12.492
84.6513 26.9336 11.9955
84.668 26.9336 11.9
84.6847 26.9336 12.4495
84.7014 26.9336 13.3874
84.7181 26.9336 14.3316
84.7348 26.9336 14.9
84.7515 26.9336 14.8295
84.7682 26.9336 14.3321
84.7849 26.9336 13.7387
84.8016 26.9336 13.38
84.8183 26.9336 13.4973
84.835 26.9336 13.9729
84.8517 26.9336 14.5996
84.8684 26.9336 15.17
84.8851 26.9336 15.5318
84.9018 26.9336 15.7524
84.9185 26.9336 15.9543
84.9352 26.9336 16.26
84.9519 26.9336 16.7465
84.9686 26.9336 17.3099
84.9853 26.9336 17.8008
85.002 26.9336 18.07
85.0187 26.9336 18.0119
85.0354 26.9336 17.6967
85.0521 26.9336 17.2381
85.0688 26.9336 16.75
85.0855 26.9336 16.3343
85.1022 26.9336 16.0446
85.1189 26.9336 15.9226
85.1356 26.9336 16.01
85.1523 26.9336 16.3207
85.169 26.9336 16.7575
85.1857 26.9336 17.1956
85.2024 26.9336 17.51
85.2191 26.9336 17.6099
85.2358 26.9336 17.5405
85.2525 26.9336 17.3808
85.2692 26.9336 17.21
85.2859 26.9336 17.0986
85.3026 26.9336 17.083
85.3193 26.9336 17.1909
85.336 26.9336 17.45
85.3527 26.9336 17.8629
85.3694 26.9336 18.3312
85.3861 26.9336 18.7314
85.4028 26.9336 18.94
85.4195 26.9336 18.8735
85.4362 26.9336 18.6085
85.4529 26.9336 18.2618
85.4696 26.9336 17.95
85.4863 26.9336 17.7756
85.503 26.9336 17.7847
85.5197 26.9336 18.0088
85.5364 26.9336 18.48
85.5531 26.9336 19.1904
85.5698 26.9336 19.9741
85.5865 26.9336 20.6258
85.6032 26.9336 20.94
85.6199 26.9336 20.7884
85.6366 26.9336 20.3502
85.6533 26.9336 19.882
85.67 26.9336 19.64
85.6867 26.9336 19.8032
85.7034 26.9336 20.2412
85.7201 26.9336 20.746
85.7368 26.9336 21.11
85.7535 26.9336 21.1872
85.7702 26.9336 21.0801
85.7869 26.9336 20.9529
85.8036 26.9336 20.97
85.8203 26.9336 21.2324
85.837 26.9336 21.5873
85.8537 26.9336 21.8186
85.8704 26.9336 21.71
85.8871 26.9336 21.174
85.9038 26.9336 20.6369
85.9205 26.9336 20.6539
85.9372 26.9336 21.78
85.9539 26.9336 24.2804
85.9706 26.9336 27.2612
85.9873 26.9336 29.5389
86.004 26.9336 29.93
86.0207 26.9336 27.6976
86.0374 26.9336 23.892
86.0541 26.9336 20.0104
86.0708 26.9336 17.55
86.0875 26.9336 17.5486
86.1042 26.9336 19.2071
86.1209 26.9336 21.267
86.1376 26.9336 22.47
86.1543 26.9336 21.9048
86.171 26.9336 20.0485
86.1877 26.9336 17.7255
86.2044 26.9336 15.76
86.2211 26.9336 14.7868
86.2378 26.9336 14.6826
86.2545 26.9336 15.1346
86.2712 26.9336 15.83
86.2879 26.9336 16.4922
86.3046 26.9336 16.9897
86.3213 26.9336 17.2273
86.338 26.9336 17.11
86.3547 26.9336 16.5872
86.3714 26.9336 15.7875
86.3881 26.9336 14.884
86.4048 26.9336 14.05
86.4215 26.9336 13.4298
86.4382 26.9336 13.0518
86.4549 26.9336 12.9154
86.4716 26.9336 13.02
86.4883 26.9336 13.3533
86.505 26.9336 13.8555
86.5217 26.9336 14.4549
86.5384 26.9336 15.08
86.5551 26.9336 15.6537
86.5718 26.9336 16.0776
86.5885 26.9336 16.2476
86.6052 26.9336 16.06
86.6219 26.9336 15.4573
86.6386 26.9336 14.5681
86.6553 26.9336 13.5673
86.672 26.9336 12.63
86.6887 26.9336 11.9061
86.7054 26.9336 11.4452
86.7221 26.9336 11.2717
86.7388 26.9336 11.41
86.7555 26.9336 11.8458
86.7722 26.9336 12.4098
86.7889 26.9336 12.8938
86.8056 26.9336 13.09
86.8223 26.9336 12.8579
86.839 26.9336 12.3282
86.8557 26.9336 11.6995
86.8724 26.9336 11.17
86.8891 26.9336 10.8895
86.9058 26.9336 10.8123
86.9225 26.9336 10.8439
86.9392 26.9336 10.89
86.9559 26.9336 10.8561
86.9726 26.9336 10.6477
86.9893 26.9336 10.1705
84.0 26.9503 9.9618
84.0167 26.9503 10.2328
84.0334 26.9503 10.5
84.0501 26.9503 10.7574
84.0668 26.9503 10.9988
84.0835 26.9503 11.2185
84.1002 26.9503 11.4103
84.1169 26.9503 11.5683
84.1336 26.9503 11.6864
84.1503 26.9503 11.751
84.167 26.9503 11.7171
84.1837 26.9503 11.5322
84.2004 26.9503 11.1434
84.2171 26.9503 10.5416
84.2338 26.9503 9.8904
84.2505 26.9503 9.397
84.2672 26.9503 9.2686
84.2839 26.9503 9.6313
84.3006 26.9503 10.2877
84.3173 26.9503 10.9596
84.334 26.9503 11.3686
84.3507 26.9503 11.3258
84.3674 26.9503 10.9991
84.3841 26.9503 10.6458
84.4008 26.9503 10.523
84.4175 26.9503 10.8052
84.4342 26.9503 11.3344
84.4509 26.9503 11.8699
84.4676 26.9503 12.171
84.4843 26.9503 12.0769
84.501 26.9503 11.7472
84.5177 26.9503 11.4213
84.5344 26.9503 11.3389
84.5511 26.9503 11.6573
84.5678 26.9503 12.2061
84.5845 26.9503 12.7325
84.6012 26.9503 12.984
84.6179 26.9503 12.7998
84.6346 26.9503 12.3869
84.6513 26.9503 12.0441
84.668 26.9503 12.0703
84.6847 26.9503 12.6581
84.7014 26.9503 13.5751
84.7181 26.9503 14.4828
84.7348 26.9503 15.0425
84.7515 26.9503 15.0232
84.7682 26.9503 14.6234
84.7849 26.9503 14.1493
84.8016 26.9503 13.9068
84.8183 26.9503 14.1158
84.835 26.9503 14.6513
84.8517 26.9503 15.3018
84.8684 26.9503 15.856
84.8851 26.9503 16.1637
84.9018 26.9503 16.3186
84.9185 26.9503 16.4758
84.9352 26.9503 16.7901
84.9519 26.9503 17.3572
84.9686 26.9503 18.0361
84.9853 26.9503 18.6266
85.002 26.9503 18.9284
85.0187 26.9503 18.8037
85.0354 26.9503 18.3646
85.0521 26.9503 17.7856
85.0688 26.9503 17.2415
85.0855 26.9503 16.8739
85.1022 26.9503 16.6935
85.1189 26.9503 16.678
85.1356 26.9503 16.8054
85.1523 26.9503 17.0471
85.169 26.9503 17.3498
85.1857 26.9503 17.654
85.2024 26.9503 17.9001
85.2191 26.9503 18.045
85.2358 26.9503 18.1116
85.2525 26.9503 18.1394
85.2692 26.9503 18.1676
85.2859 26.9503 18.2241
85.3026 26.9503 18.2899
85.3193 26.9503 18.3344
85.336 26.9503 18.3269
85.3527 26.9503 18.2524
85.3694 26.9503 18.1585
85.3861 26.9503 18.1085
85.4028 26.9503 18.1655
85.4195 26.9503 18.3632
85.4362 26.9503 18.6171
85.4529 26.9503 18.8131
85.4696 26.9503 18.8371
85.4863 26.9503 18.6271
85.503 26.9503 18.3293
85.5197 26.9503 18.1417
85.5364 26.9503 18.2626
85.5531 26.9503 18.8138
85.5698 26.9503 19.6113
85.5865 26.9503 20.395
85.6032 26.9503 20.9047
85.6199 26.9503 20.9601
85.6366 26.9503 20.7019
85.6533 26.9503 20.3507
85.67 26.9503 20.1271
85.6867 26.9503 20.1888
85.7034 26.9503 20.4425
85.7201 26.9503 20.7316
85.7368 26.9503 20.8997
85.7535 26.9503 20.8459
85.7702 26.9503 20.6905
85.7869 26.9503 20.6092
85.8036 26.9503 20.7776
85.8203 26.9503 21.2915
85.837 26.9503 21.9258
85.8537 26.9503 22.3756
85.8704 26.9503 22.3358
85.8871 26.9503 21.6621
85.9038 26.9503 20.8519
85.9205 26.9503 20.5635
85.9372 26.9503 21.455
85.9539 26.9503 23.8738
85.9706 26.9503 26.9245
85.9873 26.9503 29.4009
86.004 26.9503 30.0969
86.0207 26.9503 28.2417
86.0374 26.9503 24.8054
86.0541 26.9503 21.1937
86.0708 26.9503 18.812
86.0875 26.9503 18.6448
86.1042 26.9503 19.9917
86.1209 26.9503 21.7312
86.1376 26.9503 22.7418
86.1543 26.9503 22.2075
86.171 26.9503 20.5339
86.1877 26.9503 18.4321
86.2044 26.9503 16.6132
86.2211 26.9503 15.6291
86.2378 26.9503 15.3943
86.2545 26.9503 15.6642
86.2712 26.9503 16.1941
86.2879 26.9503 16.7645
86.3046 26.9503 17.2564
86.3213 26.9503 17.5758
86.338 26.9503 17.6291
86.3547 26.9503 17.3511
86.3714 26.9503 16.7924
86.3881 26.9503 16.0323
86.4048 26.9503 15.1503
86.4215 26.9503 14.2391
86.4382 26.9503 13.4455
86.4549 26.9503 12.9296
86.4716 26.9503 12.8518
86.4883 26.9503 13.3031
86.505 26.9503 14.099
86.5217 26.9503 14.9857
86.5384 26.9503 15.7096
86.5551 26.9503 16.0703
86.5718 26.9503 16.0795
86.5885 26.9503 15.8023
86.6052 26.9503 15.3038
86.6219 26.9503 14.6506
86.6386 26.9503 13.9161
86.6553 26.9503 13.1756
86.672 26.9503 12.5042
86.6887 26.9503 11.9699
86.7054 26.9503 11.6117
86.7221 26.9503 11.4615
86.7388 26.9503 11.5512
86.7555 26.9503 11.8793
86.7722 26.9503 12.3111
86.7889 26.9503 12.6785
86.8056 26.9503 12.8134
86.8223 26.9503 12.6017
86.839 26.9503 12.1457
86.8557 26.9503 11.6015
86.8724 26.9503 11.1253
86.8891 26.9503 10.8357
86.9058 26.9503 10.6998
86.9225 26.9503 10.6474
86.9392 26.9503 10.6078
86.9559 26.9503 10.5107
86.9726 26.9503 10.2856
86.9893 26.9503 9.8621
84.0 26.967 10.6039
84.0167 26.967 10.571
84.0334 26.967 10.6783
84.0501 26.967 10.8861
84.0668 26.967 11.1544
84.0835 26.967 11.4436
84.1002 26.967 11.7136
84.1169 26.967 11.9248
84.1336 26.967 12.0373
84.1503 26.967 12.0167
84.167 26.967 11.8499
84.1837 26.967 11.5295
84.2004 26.967 11.0479
84.2171 26.967 10.4289
84.2338 26.967 9.8222
84.2505 26.967 9.4086
84.2672 26.967 9.3692
84.2839 26.967 9.8071
84.3006 26.967 10.5142
84.3173 26.967 11.2044
84.334 26.967 11.5919
84.3507 26.967 11.4877
84.3674 26.967 11.0906
84.3841 26.967 10.6966
84.4008 26.967 10.6015
84.4175 26.967 11.006
84.4342 26.967 11.7296
84.4509 26.967 12.4967
84.4676 26.967 13.0314
84.4843 26.967 13.1373
84.501 26.967 12.9346
84.5177 26.967 12.6228
84.5344 26.967 12.4012
84.5511 26.967 12.4116
84.5678 26.967 12.5655
84.5845 26.967 12.7164
84.6012 26.967 12.7182
84.6179 26.967 12.4847
84.6346 26.967 12.171
84.6513 26.967 11.9925
84.668 26.967 12.1644
84.6847 26.967 12.817
84.7014 26.967 13.74
84.7181 26.967 14.6383
84.7348 26.967 15.2164
84.7515 26.967 15.2742
84.7682 26.967 14.9911
84.7849 26.967 14.6419
84.8016 26.967 14.5011
84.8183 26.967 14.7644
84.835 26.967 15.3122
84.8517 26.967 15.946
84.8684 26.967 16.4671
84.8851 26.967 16.737
84.9018 26.967 16.8577
84.9185 26.967 16.9909
84.9352 26.967 17.2985
84.9519 26.967 17.8791
84.9686 26.967 18.5783
84.9853 26.967 19.1784
85.002 26.967 19.4616
85.0187 26.967 19.2818
85.0354 26.967 18.7787
85.0521 26.967 18.1638
85.0688 26.967 17.6485
85.0855 26.967 17.3966
85.1022 26.967 17.3826
85.1189 26.967 17.5338
85.1356 26.967 17.7771
85.1523 26.967 18.0472
85.169 26.967 18.3086
85.1857 26.967 18.5331
85.2024 26.967 18.6926
85.2191 26.967 18.774
85.2358 26.967 18.8243
85.2525 26.967 18.9055
85.2692 26.967 19.0793
85.2859 26.967 19.3693
85.3026 26.967 19.645
85.3193 26.967 19.7372
85.336 26.967 19.477
85.3527 26.967 18.7796
85.3694 26.967 17.8976
85.3861 26.967 17.168
85.4028 26.967 16.9278
85.4195 26.967 17.3911
85.4362 26.967 18.2817
85.4529 26.967 19.2008
85.4696 26.967 19.7493
85.4863 26.967 19.6544
85.503 26.967 19.1472
85.5197 26.967 18.5852
85.5364 26.967 18.3254
85.5531 26.967 18.6203
85.5698 26.967 19.302
85.5865 26.967 20.0978
85.6032 26.967 20.7349
85.6199 26.967 21.009
85.6366 26.967 20.989
85.6533 26.967 20.8119
85.67 26.967 20.6149
85.6867 26.967 20.5022
85.7034 26.967 20.4446
85.7201 26.967 20.3801
85.7368 26.967 20.2465
85.7535 26.967 20.0203
85.7702 26.967 19.832
85.7869 26.967 19.8507
85.8036 26.967 20.2454
85.8203 26.967 21.0908
85.837 26.967 22.0831
85.8537 26.967 22.8238
85.8704 26.967 22.9149
